timestamp,observer_vehicle_id,vehicle_0_x,vehicle_0_y,vehicle_0_theta,vehicle_0_velocity,vehicle_1_x,vehicle_1_y,vehicle_1_theta,vehicle_1_velocity,vehicle_2_x,vehicle_2_y,vehicle_2_theta,vehicle_2_velocity
1759839019.327564,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759839019.338976,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759839019.3495252,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759839019.360325,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759839019.370518,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759839019.380972,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759839019.3911815,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759839019.4016125,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759839019.412132,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759839019.4227371,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759839019.433218,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759839019.4435694,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759839019.4544752,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759839019.4648614,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759839019.475088,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759839019.4857426,0,-1.205,-0.83,-0.7801621756414646,0.0,-0.3438701114654541,-0.06936861038208009,1.7427097368569513,0.0,0.0,0.0,0.0,0.0
1759839019.496408,0,-1.205,-0.83,-0.7801621756414646,0.0,-0.6166191361247662,-0.12439002746032748,-3.1379157190593054,0.0,0.0,0.0,0.0,0.0
1759839019.5076177,0,-1.205,-0.83,-0.7801621756414646,0.0,-0.8333848347194225,-0.16811797818547428,-0.7838720458135178,0.0,0.0,0.0,0.0,0.0
1759839019.5250864,0,-1.2050001607735952,-0.8299997470180194,-0.7229993176682541,0.0,-1.0049867812969473,-0.20273508556422565,1.113677348315344,0.0,0.0,0.0,0.0,0.0
1759839019.5358565,0,-1.205000161673033,-0.8299997456027273,-0.7181165243417383,0.0,-1.1423557385632908,-0.23044640259201826,2.654016183237837,0.0,0.0,0.0,0.0,0.0
1759839019.5469036,0,-1.2050001619552244,-0.8299997451586908,-0.7176554124057475,0.0,-1.2593800278469423,-0.25405360792301424,-2.4099974584594888,0.0,0.0,0.0,0.0,0.0
1759839019.5578966,0,-1.2050001620600936,-0.829999744993676,-0.7175952355241613,0.0,-1.3522508537607543,-0.27278835666643453,-0.19459990170614525,0.0,0.0,0.0,0.0,0.0
1759839019.5694423,0,-1.205000162099991,-0.8299997449308965,-0.7175874921692547,0.0,-1.426103656036524,-0.2876866164915178,1.589421125417812,0.0,0.0,0.0,0.0,0.0
1759839019.5796125,0,-1.2050001621152215,-0.8299997449069307,-0.7175981232323956,0.0,-1.4850779899187476,-0.29958345617957444,3.033901774187771,0.0,0.0,0.0,0.0,0.0
1759839019.5901897,0,-1.2050001621210387,-0.8299997448977774,-0.7176097493598449,0.0,-1.5322642786709602,-0.30910230405466055,-2.072646103817565,0.0,0.0,0.0,0.0,0.0
1759839019.6002502,0,-1.2050001621232607,-0.8299997448942812,-0.717621858030764,0.0,-1.572229167931139,-0.3171643854616131,0.07940675539875854,0.0,0.0,0.0,0.0,0.0
1759839019.6111872,0,-1.2050001621241093,-0.8299997448929457,-0.7176309713491271,0.0,-1.603959813989925,-0.3235653803437889,1.8089733111427917,0.0,0.0,0.0,0.0,0.0
1759839019.6216345,0,-1.2050001621244335,-0.8299997448924357,-0.7176397680624476,0.0,-1.6292310661250016,-0.3286633274603749,-3.0765288373982393,0.0,0.0,0.0,0.0,0.0
1759839019.632091,0,-1.2050001621245572,-0.8299997448922408,-0.7176471457866391,0.0,-1.6494075320378847,-0.332733507903896,-0.741603954728516,0.0,0.0,0.0,0.0,0.0
1759839019.6424155,0,-1.2050001621246045,-0.8299997448921663,-0.7176534111068396,0.0,-1.665558398835763,-0.33599160783430376,1.1478616553292211,0.0,0.0,0.0,0.0,0.0
1759839019.6531854,0,-1.2050001621246227,-0.8299997448921379,-0.7176582265666163,0.0,-1.6792387835337368,-0.3387513396177567,2.6652905821933612,0.0,0.0,0.0,0.0,0.0
1759839019.6634262,0,-1.2050001621246296,-0.829999744892127,-0.7176628103299514,0.0,-1.6901098479405137,-0.34094434972863386,-2.392478895716333,0.0,0.0,0.0,0.0,0.0
1759839019.6740794,0,-1.2050001621246322,-0.8299997448921229,-0.7176663483590069,0.0,-1.6987658721151537,-0.34269052175233644,-0.18458160530660248,0.0,0.0,0.0,0.0,0.0
1759839019.68543,0,-1.2050001621246331,-0.8299997448921214,-0.7176689720542626,0.0,-1.7056705268375334,-0.34408339158105855,1.598784178208952,0.0,0.0,0.0,0.0,0.0
1759839019.6967301,0,-1.2050001621246336,-0.8299997448921207,-0.7176714842270915,0.0,-1.7111931684342632,-0.3451974691365948,3.0475530189682156,0.0,0.0,0.0,0.0,0.0
1759839019.707819,0,-1.2050001621246338,-0.8299997448921205,-0.7176739391151195,0.0,-1.7158890956637978,-0.3461447490823058,2.304851961897282,0.0,0.0,0.0,0.0,0.0
1759839019.7183473,0,-1.2050001621246338,-0.8299997448921204,-0.717676422827914,0.0,-1.7196185047484436,-0.3468970593849481,1.7150140163695688,0.0,0.0,0.0,0.0,0.0
1759839019.7282672,0,-1.2050001621246338,-0.8299997448921204,-0.7176788244486366,0.0,-1.722589620015626,-0.347496403832046,1.245106723995573,0.0,0.0,0.0,0.0,0.0
1759839019.73875,0,-1.2050001621246338,-0.8299997448921204,-0.7176805310428254,0.0,-1.72496081113135,-0.3479747293429794,0.8700825675118296,0.0,0.0,0.0,0.0,0.0
1759839019.7489402,0,-1.2050001621246338,-0.8299997448921204,-0.717682126468425,0.0,-1.7268584903876258,-0.3483575362765187,0.569948361693357,0.0,0.0,0.0,0.0,0.0
1759839019.760344,0,-1.2050001621246338,-0.8299997448921204,-0.717683014589694,0.0,-1.7284663663575905,-0.34868188301084596,0.3156490243822979,0.0,0.0,0.0,0.0,0.0
1759839019.77162,0,-1.2050001621246338,-0.8299997448921204,-0.7176839734461815,0.0,-1.7297419669444303,-0.34893920191626904,0.11390188096671672,0.0,0.0,0.0,0.0,0.0
1759839019.7816615,0,-1.2050001621246338,-0.8299997448921204,-0.7176853801508116,0.0,-1.7307579651924487,-0.3491441528701875,-0.04678693210506257,0.0,0.0,0.0,0.0,0.0
1759839019.7932336,0,-1.2050001621246338,-0.8299997448921204,-0.7176860669401339,0.0,-1.7315678269487735,-0.34930752120258834,-0.17487349586626896,0.0,0.0,0.0,0.0,0.0
1759839019.8037424,0,-1.2050001621246338,-0.8299997448921204,-0.7176871094155199,0.0,-1.7322158620582295,-0.34943824526054296,-0.277365791271749,0.0,0.0,0.0,0.0,0.0
1759839019.8141332,0,-1.2050001621246338,-0.8299997448921204,-0.7176880864556381,0.0,-1.7327654279501998,-0.34954910574088344,-0.3642843376941114,0.0,0.0,0.0,0.0,0.0
1759839019.825443,0,-1.2050001621246338,-0.8299997448921204,-0.7176886716951216,0.0,-1.7332014600474681,-0.34963706376093767,-0.4332465433946841,0.0,0.0,0.0,0.0,0.0
1759839019.8365223,0,-1.2050001621246338,-0.8299997448921204,-0.7176893197436449,0.0,-1.733548424387364,-0.3497070547009576,-0.4881219214426744,0.0,0.0,0.0,0.0,0.0
1759839019.8473983,0,-1.2050001621246338,-0.8299997448921204,-0.7176900055433286,0.0,-1.7338252973448989,-0.3497629065460485,-0.5319117478569441,0.0,0.0,0.0,0.0,0.0
1759839019.8580103,0,-1.2050001621246338,-0.8299997448921204,-0.7176907111403175,0.0,-1.7340468669627416,-0.349807602395303,-0.5669548780723472,0.0,0.0,0.0,0.0,0.0
1759839019.868928,0,-1.2050001621246338,-0.8299997448921204,-0.7176912717355854,0.0,-1.7342345826569108,-0.34984546910487707,-0.5966437206956969,0.0,0.0,0.0,0.0,0.0
1759839019.880503,0,-1.2050001621246338,-0.8299997448921204,-0.7176916439460133,0.0,-1.734383557087936,-0.3498755207824342,-0.6202053011867781,0.0,0.0,0.0,0.0,0.0
1759839019.8909883,0,-1.2050001621246338,-0.8299997448921204,-0.7176922811384863,0.0,-1.734502244161942,-0.3498994627814315,-0.6389766771081217,0.0,0.0,0.0,0.0,0.0
1759839019.901953,0,-1.2050001621246338,-0.8299997448921204,-0.7176927546584047,0.0,-1.7345969887313288,-0.3499185750091468,-0.6539613411363114,0.0,0.0,0.0,0.0,0.0
1759839019.9134147,0,-1.2050001621246338,-0.8299997448921204,-0.7176930941640087,0.0,-1.734672775935206,-0.34993386308642427,-0.6659477356609467,0.0,0.0,0.0,0.0,0.0
1759839019.9246392,0,-1.2050001621246338,-0.8299997448921204,-0.7176934914782329,0.0,-1.7347371136384175,-0.34994684152774724,-0.6761232937241584,0.0,0.0,0.0,0.0,0.0
1759839019.9357214,0,-1.2050001621246338,-0.8299997448921204,-0.7176939095374095,0.0,-1.7347882193280917,-0.34995715075797457,-0.6842060956689172,0.0,0.0,0.0,0.0,0.0
1759839019.9461064,0,-1.2050001621246338,-0.8299997448921204,-0.7176944286324982,0.0,-1.7348289505996295,-0.3499653672219028,-0.6906480946497959,0.0,0.0,0.0,0.0,0.0
