timestamp,observer_vehicle_id,vehicle_0_x,vehicle_0_y,vehicle_0_theta,vehicle_0_velocity,vehicle_1_x,vehicle_1_y,vehicle_1_theta,vehicle_1_velocity
1759683212.625436,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.6365983,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.6475606,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.6588323,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.6695595,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.6811497,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.692117,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.7025945,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.713172,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.724302,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.7348754,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.7464716,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.7565095,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.7680094,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.779081,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.7901502,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.800735,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.811592,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683212.826587,0,-1.2049998061259588,-0.8299996288021405,-0.7229997835949149,0.0,0.0,0.0,0.0,0.0
