timestamp,observer_vehicle_id,vehicle_0_x,vehicle_0_y,vehicle_0_theta,vehicle_0_velocity,vehicle_1_x,vehicle_1_y,vehicle_1_theta,vehicle_1_velocity,vehicle_2_x,vehicle_2_y,vehicle_2_theta,vehicle_2_velocity
1759830087.9340549,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830087.9442651,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830087.9543757,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830087.9658992,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830087.976553,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830087.98712,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830087.9985309,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830088.0087717,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830088.0190258,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830088.029364,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830088.0408347,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830088.0516772,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830088.0628762,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830088.074049,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830088.085131,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830088.0956593,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830088.1069417,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830088.1184034,1,0.0,0.0,0.0,0.0,8.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830088.130014,1,0.0,0.0,0.0,0.0,8.0,5.99999905427297,-2.879847501559066,0.0,0.0,0.0,0.0,0.0
1759830088.1410115,1,0.0,0.0,0.0,0.0,8.0,5.999999048982158,-3.1211931714375645,0.0,0.0,0.0,0.0,0.0
1759830088.1522844,1,0.0,0.0,0.0,0.0,8.0,5.999999047322208,3.139200021520004,0.0,0.0,0.0,0.0,0.0
1759830088.1624808,1,0.0,0.0,0.0,0.0,8.0,5.999999046705331,3.1364292356033694,0.0,0.0,0.0,0.0,0.0
1759830088.1734216,1,0.0,0.0,0.0,0.0,8.0,5.9999990464706405,3.136035416032568,0.0,0.0,0.0,0.0,0.0
1759830088.1838386,1,0.0,0.0,0.0,0.0,8.0,5.999999046381049,3.1364165822676853,0.0,0.0,0.0,0.0,0.0
1759830088.1940422,1,0.0,0.0,0.0,0.0,8.0,5.999999046346831,3.1369895155346406,0.0,0.0,0.0,0.0,0.0
1759830088.205365,1,0.0,0.0,0.0,0.0,8.0,5.999999046333762,3.1374651591375375,0.0,0.0,0.0,0.0,0.0
1759830088.2155013,1,0.0,0.0,0.0,0.0,8.0,5.999999046328769,3.1380214469262384,0.0,0.0,0.0,0.0,0.0
1759830088.2261736,1,0.0,0.0,0.0,0.0,8.0,5.999999046326862,3.1384476703445703,0.0,0.0,0.0,0.0,0.0
1759830088.2367754,1,0.0,0.0,0.0,0.0,8.0,5.999999046326134,3.1388118896706825,0.0,0.0,0.0,0.0,0.0
1759830088.2469122,1,0.0,0.0,0.0,0.0,8.0,5.999999046325856,3.1391393527660263,0.0,0.0,0.0,0.0,0.0
1759830088.2579548,1,0.0,0.0,0.0,0.0,8.0,5.999999046325749,3.139367753769992,0.0,0.0,0.0,0.0,0.0
1759830088.2681897,1,0.0,0.0,0.0,0.0,8.0,5.9999990463257085,3.139600409635438,0.0,0.0,0.0,0.0,0.0
1759830088.2787573,1,0.0,0.0,0.0,0.0,8.0,5.999999046325693,3.13978250219197,0.0,0.0,0.0,0.0,0.0
1759830088.2899904,1,0.0,0.0,0.0,0.0,8.0,5.999999046325687,3.1399171312672767,0.0,0.0,0.0,0.0,0.0
1759830088.3012614,1,0.0,0.0,0.0,0.0,8.0,5.999999046325685,3.140040849851662,0.0,0.0,0.0,0.0,0.0
1759830088.312928,1,0.0,0.0,0.0,0.0,8.0,5.9999990463256845,3.1401451394868243,0.0,0.0,0.0,0.0,0.0
1759830088.3238423,1,0.0,0.0,0.0,0.0,8.0,5.999999046325684,3.14026341354025,0.0,0.0,0.0,0.0,0.0
1759830088.3420267,1,0.0,0.0,0.0,0.0,8.0,5.999999046325684,3.1402059718857274,0.0,0.0,0.0,0.0,0.0
