timestamp,observer_vehicle_id,vehicle_0_x,vehicle_0_y,vehicle_0_theta,vehicle_0_velocity,vehicle_1_x,vehicle_1_y,vehicle_1_theta,vehicle_1_velocity
1759683339.4720297,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.4824724,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.4939425,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.5052276,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.5158672,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.5259767,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.5370321,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.5475748,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.5586693,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.569286,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.5800104,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.5904405,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.6007838,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.611701,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.622761,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.6335332,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.643859,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.6551642,0,-1.205,-0.83,-0.7801621756414646,0.0,0.0,0.0,0.0,0.0
1759683339.6699305,0,-1.2049999243418377,-0.8299996288021405,-0.7229998550898848,0.0,0.0,0.0,0.0,0.0
1759683339.6810489,0,-1.2049999239185727,-0.829999626725497,-0.7181153350347262,0.0,0.0,0.0,0.0,0.0
1759683339.6923375,0,-1.2049999237857767,-0.8299996260739668,-0.7176540629401664,0.0,0.0,0.0,0.0,0.0
1759683339.703502,0,-1.2049999237364264,-0.8299996258318424,-0.7175947946572342,0.0,0.0,0.0,0.0,0.0
1759683339.714162,0,-1.2049999237176512,-0.8299996257397265,-0.717590512933258,0.0,0.0,0.0,0.0,0.0
1759683339.725597,0,-1.2049999237104838,-0.8299996257045619,-0.7175970696973035,0.0,0.0,0.0,0.0,0.0
1759683339.7365375,0,-1.2049999237077464,-0.8299996256911313,-0.7176093372834416,0.0,0.0,0.0,0.0,0.0
1759683339.7473524,0,-1.2049999237067008,-0.8299996256860013,-0.7176215400310042,0.0,0.0,0.0,0.0,0.0
1759683339.7577605,0,-1.2049999237063016,-0.8299996256840418,-0.7176326158715653,0.0,0.0,0.0,0.0,0.0
1759683339.7685468,0,-1.204999923706149,-0.8299996256832933,-0.7176411859338696,0.0,0.0,0.0,0.0,0.0
1759683339.779426,0,-1.2049999237060907,-0.8299996256830074,-0.7176482788479603,0.0,0.0,0.0,0.0,0.0
1759683339.7907803,0,-1.2049999237060685,-0.8299996256828983,-0.7176538767921912,0.0,0.0,0.0,0.0,0.0
1759683339.8022392,0,-1.20499992370606,-0.8299996256828566,-0.7176587415771856,0.0,0.0,0.0,0.0,0.0
1759683339.8128378,0,-1.2049999237060567,-0.8299996256828407,-0.7176636599832927,0.0,-0.3448531241416931,-0.06956691265106202,1.7423031022753543,0.0
1759683339.8238328,0,-1.2049999237060554,-0.8299996256828346,-0.7176674332390114,0.0,-0.61810543380949,-0.12468985696445044,-3.1394743010264485,0.0
1759683339.835583,0,-1.204999923706055,-0.8299996256828323,-0.7176701748229384,0.0,-0.8350215272039556,-0.1684481466982043,-0.784177802748881,0.0
1759683339.8460732,0,-1.2049999237060547,-0.8299996256828314,-0.7176734143106067,0.0,-1.0079213822389739,-0.2033270799905711,1.1135486612487233,0.0
1759683339.8569312,0,-1.2049999237060547,-0.829999625682831,-0.7176759201798486,0.0,-1.1460255548507494,-0.2311867113531771,2.6506691382009504,0.0
1759683339.869123,0,-1.2049999237060547,-0.8299996256828309,-0.7176774068406395,0.0,-1.2564615492015718,-0.25346486583317007,-2.3791491166938723,0.0
1759683339.8801994,0,-1.2049999237060547,-0.8299996256828308,-0.7176794157333148,0.0,-1.3451300770118164,-0.2713518887343721,-0.1863436657030044,0.0
1759683339.891337,0,-1.2049999237060547,-0.8299996256828308,-0.7176811759756685,0.0,-1.4165007535623741,-0.2857494315543693,1.6013398307590248,0.0
1759683339.9017618,0,-1.2049999237060547,-0.8299996256828308,-0.7176830030785357,0.0,-1.4741420532843037,-0.2973773594521649,3.0666001309777715,0.0
1759683339.9130175,0,-1.2049999237060547,-0.8299996256828308,-0.7176842206008214,0.0,-1.520764326259337,-0.30678242892839647,-2.007985465893785,0.0
1759683339.9230466,0,-1.2049999237060547,-0.8299996256828308,-0.7176857596293296,0.0,-1.558624238255637,-0.3144198751524339,0.10498997675876101,0.0
1759683339.9336336,0,-1.2049999237060547,-0.8299996256828308,-0.7176868588369844,0.0,-1.5894200569077583,-0.3206322881370117,1.8463005530625154,0.0
1759683339.944607,0,-1.2049999237060547,-0.8299996256828308,-0.7176876873882456,0.0,-1.6145193160534999,-0.32569553926151285,-2.993985838800881,0.0
1759683339.9548683,0,-1.2049999237060547,-0.8299996256828308,-0.7176886827227769,0.0,-1.6350439851423977,-0.32983596242065655,-0.7212506161474904,0.0
