timestamp,vehicle_id,x,y,theta,velocity,gps_available,dt,gps_x,gps_y,gps_theta,gps_velocity,control_steering,control_acceleration
1759683339.8038652,1,-1.735,-0.35,-0.7801621756414647,0.0,False,0.01,nan,nan,nan,nan,0.0,0.0
1759683339.8144557,1,-1.735,-0.35,-0.7801621756414647,0.0,False,0.010590553283691406,nan,nan,nan,nan,0.0,0.0
1759683340.6656365,1,-1.7350000141675657,-0.3499999940968477,-0.7230009155866384,0.0,True,0.1,-1.7350000143051147,-0.3499999940395355,-0.7177032828330994,0.0,0.0,0.0
1759683340.780453,1,-1.7350000142591175,-0.349999994058701,-0.7180958946155407,0.0,True,0.1,-1.7350000143051147,-0.3499999940395355,-0.7177032828330994,0.0,0.0,0.0
1759683340.8861396,1,-1.7350000142878588,-0.3499999940467255,-0.7176958864974807,0.0,True,0.1,-1.7350000143051147,-0.3499999940395355,-0.7177032828330994,0.0,0.0,0.0
1759683340.979972,1,-1.7350000142985407,-0.3499999940422747,-0.7176723848615989,0.0,True,0.09383225440979004,-1.7350000143051147,-0.3499999940395355,-0.7177032828330994,0.0,0.0,0.0
1759683341.0703962,1,-1.7350000143026045,-0.3499999940405814,-0.7176769644949452,0.0,True,0.0904242992401123,-1.7350000143051147,-0.3499999940395355,-0.7177032828330994,0.0,0.0,0.0
1759683341.1590905,1,-1.735000014304156,-0.349999994039935,-0.7176819163340511,0.0,True,0.08869433403015137,-1.7350000143051147,-0.3499999940395355,-0.7177032828330994,0.0,0.0,0.0
1759683341.263524,1,-1.7350000143047486,-0.3499999940396881,-0.7176854174409719,0.0,True,0.1,-1.7350000143051147,-0.3499999940395355,-0.7177032828330994,0.0,0.0,0.0
1759683341.363514,1,-1.7350000143049749,-0.3499999940395938,-0.7176885894293541,0.0,True,0.0999898910522461,-1.7350000143051147,-0.3499999940395355,-0.7177032828330994,0.0,0.0,0.0
1759683341.4519327,1,-1.7350000143050612,-0.3499999940395578,-0.717691535383933,0.0,True,0.08841872215270996,-1.7350000143051147,-0.3499999940395355,-0.7177032828330994,0.0,0.0,0.0
1759683341.5459666,1,-1.7350000143050943,-0.349999994039544,-0.717693734831629,0.0,True,0.09403395652770996,-1.7350000143051147,-0.3499999940395355,-0.7177032828330994,0.0,0.0,0.0
1759683341.6525311,1,-1.735000014305107,-0.34999999403953874,-0.7176955317345346,0.0,True,0.1,-1.7350000143051147,-0.3499999940395355,-0.7177032828330994,0.0,0.0,0.0
1759683341.7444572,1,-1.7350000143051119,-0.34999999403953674,-0.7176971883488932,0.0,True,0.09192609786987305,-1.7350000143051147,-0.3499999940395355,-0.7177032828330994,0.0,0.0,0.0
1759683341.8426967,1,-1.7350000143051136,-0.34999999403953597,-0.7176985097135891,0.0,True,0.09823942184448242,-1.7350000143051147,-0.3499999940395355,-0.7177032828330994,0.0,0.12113933356607376,-0.05
1759683341.9539323,1,-1.7370824817315973,-0.3481910189089939,-0.7162958024400226,0.017768025824731914,True,0.1,-1.73919677734375,-0.34635084867477417,-0.7143348455429077,0.017768025824731914,0.12113933356607376,-0.05
1759683342.0480201,1,-1.7379075657115999,-0.34747300488995864,-0.7153050963010283,0.017768025824731914,True,0.09408783912658691,-1.73919677734375,-0.34635084867477417,-0.7143348455429077,0.017768025824731914,0.12472801646001841,-0.05
1759683342.1806922,1,-1.742472515560373,-0.34354914662537506,-0.7117833914912239,0.05141408936947035,True,0.1,-1.747692584991455,-0.3390401303768158,-0.7074289917945862,0.05141408936947035,0.12472801646001841,-0.05
1759683342.2681594,1,-1.7443981030784144,-0.34188448017431716,-0.7094163176988264,0.05141408936947035,True,0.08746719360351562,-1.747692584991455,-0.3390401303768158,-0.7074289917945862,0.05141408936947035,0.13215593340907716,-0.05
1759683342.3605075,1,-1.7450583306552596,-0.34130810563972364,-0.7078200246619648,0.05141408936947035,True,0.09234809875488281,-1.747692584991455,-0.3390401303768158,-0.7074289917945862,0.05141408936947035,0.13215593340907716,-0.05
1759683342.4507508,1,-1.751814095236553,-0.3355747379286724,-0.7035118055051175,0.051662882542111904,True,0.09024333953857422,-1.7581788301467896,-0.3301581144332886,-0.6985135078430176,0.051662882542111904,0.13215593340907716,-0.05
1759683342.5447598,1,-1.7543330753240354,-0.3334271903768267,-0.7003007018529388,0.051662882542111904,True,0.0940089225769043,-1.7581788301467896,-0.3301581144332886,-0.6985135078430176,0.051662882542111904,0.14208181232286776,-0.05
1759683342.6379912,1,-1.7553032433337532,-0.33259260409738206,-0.6982680891380113,0.051662882542111904,True,0.0932314395904541,-1.7581788301467896,-0.3301581144332886,-0.6985135078430176,0.051662882542111904,0.14208181232286776,-0.05
1759683342.7424352,1,-1.7625537630850463,-0.32655242608472834,-0.6931145658477789,0.048901655256169206,True,0.1,-1.7693500518798828,-0.32087671756744385,-0.6884165406227112,0.048901655256169206,0.14208181232286776,-0.05
1759683342.8453789,1,-1.7653172299205104,-0.3242381139209176,-0.6894404172508075,0.048901655256169206,True,0.1,-1.7693500518798828,-0.32087671756744385,-0.6884165406227112,0.048901655256169206,0.15376865989041022,-0.05
1759683342.958423,1,-1.7714758401178698,-0.31918293539380843,-0.6841301862441203,0.048614899891900425,True,0.1,-1.777600646018982,-0.3141477406024933,-0.6805158853530884,0.048614899891900425,0.15611260662168291,-0.05
1759683343.0601974,1,-1.7738221673737333,-0.31724464665887725,-0.6805388590995847,0.048614899891900425,True,0.1,-1.777600646018982,-0.3141477406024933,-0.6805158853530884,0.048614899891900425,0.16547762188188386,-0.05
1759683343.1653402,1,-1.7796158399367679,-0.3125676286404668,-0.6749843518586918,0.05072648980498474,True,0.1,-1.7856330871582031,-0.30770429968833923,-0.6721118688583374,0.05072648980498474,0.24213126386166905,-0.05
1759683343.2761815,1,-1.7818223038682601,-0.31077306697779805,-0.6713715045807369,0.05072648980498474,True,0.1,-1.7856330871582031,-0.30770429968833923,-0.6721118688583374,0.05072648980498474,0.25025578245639224,-0.05
1759683343.3937259,1,-1.7882981168921401,-0.3056660661069321,-0.6633880756018815,0.049082749415649794,True,0.1,-1.7946751117706299,-0.30062225461006165,-0.6577083468437195,0.049082749415649794,0.4016601910459343,-0.05
1759683343.4883134,1,-1.790842580191154,-0.3036414303269259,-0.6582112028654983,0.049082749415649794,True,0.09458756446838379,-1.7946751117706299,-0.30062225461006165,-0.6577083468437195,0.049082749415649794,0.41633376834508695,-0.05
1759683343.5850763,1,-1.791777157165306,-0.30288653861101633,-0.6546656390559065,0.049082749415649794,True,0.09676289558410645,-1.7946751117706299,-0.30062225461006165,-0.6577083468437195,0.049082749415649794,0.5497855979647497,-0.05
1759683343.6917343,1,-1.7994843803231535,-0.2971112456265247,-0.639466201075809,0.050622103136400615,True,0.1,-1.8067294359207153,-0.2916368544101715,-0.6231424808502197,0.050622103136400615,0.5497855979647497,-0.05
1759683343.791494,1,-1.8024148686050094,-0.29487983506769044,-0.6282974300552606,0.050622103136400615,True,0.09975957870483398,-1.8067294359207153,-0.2916368544101715,-0.6231424808502197,0.050622103136400615,0.6,-0.05
1759683343.9228456,1,-1.8093663118107055,-0.2899612212601017,-0.6086269082020692,0.04868676399556205,True,0.1,-1.816097378730774,-0.2851533889770508,-0.5901999473571777,0.04868676399556205,0.6,-0.05
1759683344.0398266,1,-1.8120008695697083,-0.2880534469740656,-0.5948440282931209,0.04868676399556205,True,0.1,-1.816097378730774,-0.2851533889770508,-0.5901999473571777,0.04868676399556205,0.6,-0.05
1759683344.1636348,1,-1.8191620865765157,-0.2833455261670143,-0.572327413800565,0.05110443942824373,True,0.1,-1.8262046575546265,-0.2786670923233032,-0.5541728734970093,0.05110443942824373,0.6,-0.05
1759683344.281151,1,-1.8218738753657369,-0.2815115796000057,-0.556901322705766,0.05110443942824373,True,0.1,-1.8262046575546265,-0.2786670923233032,-0.5541728734970093,0.05110443942824373,0.6,-0.03988442217708469
1759683344.3970895,1,-1.828594752459599,-0.2773822873404495,-0.5358273401131335,0.044048687018327516,True,0.1,-1.8350602388381958,-0.27339252829551697,-0.523251473903656,0.044048687018327516,0.6,-0.004566855195767605
1759683344.5103307,1,-1.831144010256773,-0.2757756048106485,-0.5216709274370483,0.044048687018327516,True,0.1,-1.8350602388381958,-0.27339252829551697,-0.523251473903656,0.044048687018327516,0.6,0.008976999190501767
1759683344.6205592,1,-1.832855274854508,-0.2747132253095485,-0.5157530474161511,0.004721050714241459,True,0.1,-1.8341659307479858,-0.27391135692596436,-0.5263538956642151,0.004721050714241459,0.6,0.046891941327935754
1759683344.7473853,1,-1.8335084217445552,-0.2743065587955353,-0.5126342612894774,0.004721050714241459,True,0.1,-1.8341659307479858,-0.27391135692596436,-0.5263538956642151,0.004721050714241459,0.6,0.09847303698673876
1759683344.8722348,1,-1.8220747406920148,-0.2812897199444445,-0.5307557651933852,0.07199263028677269,True,0.1,-1.818877935409546,-0.2834092974662781,-0.5803587436676025,0.07199263028677269,0.6,0.09847303698673876
1759683344.986051,1,-1.8177323947233608,-0.28400007697821533,-0.5472051598834291,0.07199263028677269,True,0.1,-1.818877935409546,-0.2834092974662781,-0.5803587436676025,0.07199263028677269,0.6,0.09500925277058665
1759683345.103966,1,-1.8040115005230815,-0.29358663940868013,-0.5845952233180753,0.09590910587756939,True,0.1,-1.8005748987197876,-0.29639679193496704,-0.6476995348930359,0.09590910587756939,0.6,0.09500925277058665
1759683345.22077,1,-1.7988414214088655,-0.297358583119853,-0.6138392122337759,0.09590910587756939,True,0.1,-1.8005748987197876,-0.29639679193496704,-0.6476995348930359,0.09590910587756939,0.42371306859983093,0.1089175400629566
1759683345.3407204,1,-1.7851678702539642,-0.3084522620603191,-0.6563058652685463,0.1026077290720624,True,0.1,-1.781880259513855,-0.3116263151168823,-0.7086602449417114,0.1026077290720624,0.42371306859983093,0.1089175400629566
1759683345.4464452,1,-1.7800400527066154,-0.31281727646627266,-0.6871574216893883,0.1026077290720624,True,0.1,-1.781880259513855,-0.3116263151168823,-0.7086602449417114,0.1026077290720624,0.24887815166057337,0.12194760423727719
1759683345.5595927,1,-1.7661380204434363,-0.3253951549394718,-0.7221880985895712,0.11616946177541077,True,0.1,-1.7630767822265625,-0.328590452671051,-0.7502790689468384,0.11616946177541077,0.24887815166057337,0.12194760423727719
1759683345.6693823,1,-1.7609242764766442,-0.33031196018285774,-0.7463072724858613,0.11616946177541077,True,0.1,-1.7630767822265625,-0.328590452671051,-0.7502790689468384,0.11616946177541077,0.1108370386413462,0.1421664878524966
1759683345.780856,1,-1.7448149521724843,-0.34591914247682376,-0.7700546556035661,0.1390220994546895,True,0.1,-1.7411527633666992,-0.3497159481048584,-0.775279700756073,0.1390220994546895,0.06917488480091549,0.19167402025044444
1759683345.8896408,1,-1.7387448133338737,-0.3519679204806128,-0.7849946584214287,0.1390220994546895,True,0.1,-1.7411527633666992,-0.3497159481048584,-0.775279700756073,0.1390220994546895,0.020718961004646985,0.15111385835647592
1759683346.0024729,1,-1.7192724687241179,-0.3714045674442386,-0.7963204463215128,0.16108994233728513,True,0.1,-1.714274287223816,-0.37637367844581604,-0.7839121222496033,0.16108994233728513,-0.010983918806228843,0.19917741835431013
1759683346.1171205,1,-1.7118816392984044,-0.3788750977069048,-0.8021764396956463,0.16108994233728513,True,0.1,-1.714274287223816,-0.37637367844581604,-0.7839121222496033,0.16108994233728513,-0.02946192325049246,0.15106617751313667
1759683346.2278278,1,-1.6904634791880002,-0.4002773632097842,-0.8026810363885772,0.18746811423660703,True,0.1,-1.6852837800979614,-0.4051790237426758,-0.7795212268829346,0.18746811423660703,-0.05572440388442601,0.2031138388817985
1759683346.3438823,1,-1.6822843122027902,-0.4084540846982017,-0.8009631894212568,0.18746811423660703,True,0.1,-1.6852837800979614,-0.4051790237426758,-0.7795212268829346,0.18746811423660703,-0.04988443460448089,0.1505072994791552
1759683346.4600365,1,-1.6615063017886227,-0.4287708851393545,-0.7942346490211705,0.17337505989481652,True,0.1,-1.6561311483383179,-0.4336417615413666,-0.7685433626174927,0.17337505989481652,-0.06774820589265396,0.197108505882755
1759683346.5737355,1,-1.6535382921869979,-0.4365003917400628,-0.7880761732496957,0.17337505989481652,True,0.1,-1.6561311483383179,-0.4336417615413666,-0.7685433626174927,0.17337505989481652,-0.06519311509196157,0.2110003474615108
1759683346.693344,1,-1.627895151914851,-0.4609059989180941,-0.7769383255105833,0.20666648531907522,True,0.1,-1.6210682392120361,-0.4669475853443146,-0.7524875402450562,0.20666648531907522,-0.06519311509196157,0.2110003474615108
1759683346.8055947,1,-1.6180402829982758,-0.4701675322251428,-0.768084135191188,0.20666648531907522,True,0.1,-1.6210682392120361,-0.4669475853443146,-0.7524875402450562,0.20666648531907522,-0.04959043921245865,0.2016961295368309
1759683346.9290597,1,-1.5925121837318275,-0.4936600888926974,-0.7565943018056487,0.2046823863379175,True,0.1,-1.5858460664749146,-0.49940362572669983,-0.738913357257843,0.2046823863379175,-0.04959043921245865,0.2016961295368309
1759683347.0478964,1,-1.5827011756646943,-0.5025703002745578,-0.7482304712933043,0.2046823863379175,True,0.1,-1.5858460664749146,-0.49940362572669983,-0.738913357257843,0.2046823863379175,-0.04245026595700807,0.20475849004656468
1759683347.1703367,1,-1.5560204392754113,-0.5265112428673652,-0.7384860660463133,0.21044009076545567,True,0.1,-1.5490760803222656,-0.5324733853340149,-0.727259635925293,0.21044009076545567,-0.07190036120765164,0.25458087480867986
1759683347.2945404,1,-1.5457786201811843,-0.5356005826913368,-0.7314363070923946,0.21044009076545567,True,0.1,-1.5490760803222656,-0.5324733853340149,-0.727259635925293,0.21044009076545567,-0.052200462762233,0.20025005486933287
1759683347.4160326,1,-1.5152225008556788,-0.5622138834944511,-0.7205554838124293,0.22483971069106654,True,0.1,-1.506697177886963,-0.5694001317024231,-0.7089640498161316,0.22483971069106654,-0.10078706066146381,0.2527428974608729
1759683347.5342903,1,-1.5034922685555225,-0.5723127540347419,-0.7124472852547079,0.22483971069106654,True,0.1,-1.506697177886963,-0.5694001317024231,-0.7089640498161316,0.22483971069106654,-0.0697826591369477,0.18859896343947602
1759683347.6620758,1,-1.472628070814712,-0.5980457784068713,-0.6985571904840562,0.2224092795205754,True,0.1,-1.4639780521392822,-0.6049907803535461,-0.6838139295578003,0.2224092795205754,-0.13811742540858774,0.2453603592368177
1759683347.7752903,1,-1.460763105890744,-0.6077853671994102,-0.6888244657452454,0.2224092795205754,True,0.1,-1.4639780521392822,-0.6049907803535461,-0.6838139295578003,0.2224092795205754,-0.1674569803047934,0.24241972266001974
1759683347.8987513,1,-1.4272761122219642,-0.6339218001766305,-0.6657467807086768,0.24675364645397233,True,0.1,-1.418389916419983,-0.6404262185096741,-0.6394212245941162,0.24675364645397233,-0.1674569803047934,0.24241972266001974
1759683348.0168128,1,-1.4143535056317436,-0.6437400616213795,-0.6491603538236284,0.24675364645397233,True,0.1,-1.418389916419983,-0.6404262185096741,-0.6394212245941162,0.24675364645397233,-0.15584209138993899,0.227302942594469
1759683348.1323385,1,-1.3820353663285363,-0.6666102696907598,-0.6217199865353216,0.23340709142137528,True,0.1,-1.3735874891281128,-0.6720701456069946,-0.5951297283172607,0.23340709142137528,-0.15584209138993899,0.227302942594469
1759683348.2560153,1,-1.369551021407008,-0.6751547386799809,-0.6027221700348733,0.23340709142137528,True,0.1,-1.3735874891281128,-0.6720701456069946,-0.5951297283172607,0.23340709142137528,-0.14360683192128043,0.2338020758272353
1759683348.3825102,1,-1.3345457714549758,-0.6976350195566817,-0.5747741950418792,0.2321397235642537,True,0.1,-1.3247665166854858,-0.7034479379653931,-0.5511105060577393,0.2321397235642537,-0.19779035346879503,0.29017037345792224
1759683348.4989126,1,-1.3210454500729762,-0.7060261255850911,-0.554784175240826,0.2321397235642537,True,0.1,-1.3247665166854858,-0.7034479379653931,-0.5511105060577393,0.2321397235642537,-0.12042568035414547,0.22889607736951487
1759683348.6255639,1,-1.281089478191092,-0.728972925681475,-0.5239703943420242,0.25359032451973296,True,0.1,-1.2697553634643555,-0.7349602580070496,-0.49925145506858826,0.25359032451973296,-0.1741831020492839,0.2866043216336697
1759683348.7494855,1,-1.2656813650073353,-0.7374911192611799,-0.502349469269129,0.25359032451973296,True,0.1,-1.2697553634643555,-0.7349602580070496,-0.49925145506858826,0.25359032451973296,-0.1372934410808515,0.27372933653829995
