timestamp,observer_vehicle_id,vehicle_0_x,vehicle_0_y,vehicle_0_theta,vehicle_0_velocity,vehicle_1_x,vehicle_1_y,vehicle_1_theta,vehicle_1_velocity
1759501128.2105267,1,0.0,0.0,0.0,0.0,-1.735,-0.35,-0.7801621756414646,0.0
1759501129.0936348,1,0.0,0.0,0.0,0.0,-1.7349997780623945,-0.3499999055584658,-0.7229650665630665,0.0
1759501129.2219062,1,0.0,0.0,0.0,0.0,-1.7349997766141767,-0.3499999049422029,-0.7180977573906624,0.0
1759501129.3398385,1,0.0,0.0,0.0,0.0,-1.7349997761595117,-0.34999990474872844,-0.7176988286120434,0.0
1759501129.4766371,1,0.0,0.0,0.0,0.0,-1.7349997759905325,-0.3499999046768224,-0.7176742829607967,0.0
1759501129.595428,1,0.0,0.0,0.0,0.0,-1.7349997759262439,-0.3499999046494655,-0.7176783463519811,0.0
1759501129.711345,1,0.0,0.0,0.0,0.0,-1.734999775901702,-0.34999990463902214,-0.7176830809058714,0.0
1759501129.8180754,1,0.0,0.0,0.0,0.0,-1.7349997758923286,-0.34999990463503344,-0.7176868319936478,0.0
1759501129.9160836,1,0.0,0.0,0.0,0.0,-1.7349997758887483,-0.34999990463350994,-0.7176898771097875,0.0
1759501130.012417,1,0.0,0.0,0.0,0.0,-1.7349997758873807,-0.349999904632928,-0.7176923778060527,0.0
1759501130.105368,1,0.0,0.0,0.0,0.0,-1.7349997758868585,-0.34999990463270575,-0.7176944837413259,0.0
1759501130.2157006,1,0.0,0.0,0.0,0.0,-1.7349997758866589,-0.3499999046326208,-0.7176961492169234,0.0
1759501130.3195822,1,0.0,0.0,0.0,0.0,-1.7349997758865827,-0.3499999046325884,-0.717697615867511,0.0
1759501130.4135523,1,0.0,0.0,0.0,0.0,-1.7349997758865536,-0.349999904632576,-0.7176988997960034,0.0
1759501130.5337234,1,0.0,0.0,0.0,0.0,-1.7349997758865425,-0.3499999046325713,-0.7176999181783259,0.0
1759501130.6257186,1,0.0,0.0,0.0,0.0,-1.7349997758865383,-0.34999990463256947,-0.7177007704630824,0.0
1759501130.7226915,1,0.0,0.0,0.0,0.0,-1.7349997758865368,-0.3499999046325688,-0.7177014266948696,0.0
1759501130.8298867,1,0.0,0.0,0.0,0.0,-1.734999775886536,-0.3499999046325685,-0.717701940100099,0.0
1759501130.918132,1,0.0,0.0,0.0,0.0,-1.7349997758865359,-0.3499999046325684,-0.7177023389037771,0.0
1759501131.0122,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177026294556779,0.0
1759501131.112905,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177028434566015,0.0
1759501131.213428,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177029981253984,0.0
1759501131.3126044,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177031050919584,0.0
1759501131.413557,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177031761476247,0.0
1759501131.5161226,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032207847027,0.0
1759501131.6077254,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032450962918,0.0
1759501131.70477,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032587568579,0.0
1759501131.8097706,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032645424841,0.0
1759501131.9062257,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.717703264306067,0.0
1759501132.0308266,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032614210042,0.0
1759501132.1435018,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.717703256793275,0.0
1759501132.238862,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032513313737,0.0
1759501132.3304694,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032460499468,0.0
1759501132.4235458,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032414757463,0.0
1759501132.5387278,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032376267007,0.0
1759501132.6351168,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032342129941,0.0
1759501132.7234004,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032313641192,0.0
1759501132.8239627,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032292081496,0.0
1759501132.9135606,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032274674247,0.0
1759501133.0076063,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032261658525,0.0
1759501133.1092768,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032251892257,0.0
1759501133.1986816,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032244739082,0.0
1759501133.2859137,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032239748549,0.0
1759501133.401824,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032236203758,0.0
1759501133.497134,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032233860565,0.0
1759501133.6117878,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232343841,0.0
1759501133.704695,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032231508917,0.0
1759501133.7964077,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032231083675,0.0
1759501133.9084249,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032230876996,0.0
1759501134.0045366,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032230881277,0.0
1759501134.0915606,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032231013101,0.0
1759501134.192643,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032231141709,0.0
1759501134.288342,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032231313235,0.0
1759501134.3774648,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032231492646,0.0
1759501134.4705908,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032231646336,0.0
1759501134.5557187,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032231785958,0.0
1759501134.6498828,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032231895861,0.0
1759501134.7538593,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.717703223198793,0.0
1759501134.8597727,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232065805,0.0
1759501134.9593349,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232128404,0.0
1759501135.05417,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232176667,0.0
1759501135.1464067,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232212248,0.0
1759501135.2474482,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232238112,0.0
1759501135.3406963,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232256533,0.0
1759501135.4372294,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.717703223226934,0.0
1759501135.5478873,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232278043,0.0
1759501135.6555264,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232283622,0.0
1759501135.7570834,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232286891,0.0
1759501135.8516586,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.717703223228849,0.0
1759501135.941338,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232289076,0.0
1759501136.0399108,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232289235,0.0
1759501136.1293876,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.717703223228888,0.0
1759501136.2395518,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.717703223228847,0.0
1759501136.330961,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232287869,0.0
1759501136.4236438,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232287299,0.0
1759501136.5239227,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232286784,0.0
1759501136.6310909,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232286322,0.0
1759501136.739636,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232285914,0.0
1759501136.8408196,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232285576,0.0
1759501136.9589283,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232285292,0.0
1759501137.0514832,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232285061,0.0
1759501137.1595302,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232284919,0.0
1759501137.2634478,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232284795,0.0
1759501137.3722818,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232284688,0.0
1759501137.4633336,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232284617,0.0
1759501137.566735,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232284581,0.0
1759501137.6719708,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232284546,0.0
1759501137.7753603,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232284546,0.0
1759501137.8827615,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232284546,0.0
1759501137.9981403,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232284546,0.0
1759501138.0916853,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232284546,0.0
1759501138.1918545,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232284546,0.0
1759501138.3205526,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232284546,0.0
1759501138.4178681,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232284546,0.0
1759501138.5306363,1,0.0,0.0,0.0,0.0,-1.7349997758865356,-0.34999990463256836,-0.7177032232284546,0.0
