time,x,y,theta,velocity,acceleration,x_gps,y_gps,theta_gps,steering,throttle,v_ref,gps_valid
1780616262.4904284,2.167189359664917,-0.434593141078949,0.0,0.0,0.00024304461517312716,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780616262.5005276,2.1671894557257474,-0.4345928865177484,1.2099595437618058,4.353325914771773e-06,0.00030380576896640903,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780616262.5109987,2.167189423032071,-0.4345929224789001,1.3029965087875546,3.0813992341125413e-06,0.00010633201913824298,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780616262.521158,2.167189000117644,-0.4345939128456344,-1.9993862252666434,1.457288835230731e-05,0.00020127132194024588,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780616262.532098,2.167188598656137,-0.4345948963143966,-1.9758753924070758,2.970435340494352e-05,2.943118386862063e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780616262.541746,2.16718799432562,-0.43459641329238047,-1.9628163823733376,5.2066586839173216e-05,0.00014359569548802912,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780616262.552007,2.1671872502093823,-0.4345981817445165,-1.9653161439742943,7.607352881036312e-05,-1.3825535970541844e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780616262.562623,2.167186360343739,-0.4346003906848009,-1.9610756680797141,0.0001042883611267838,0.00011115315560865744,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780616262.5729825,2.1671854470031002,-0.4346026600841748,-1.9587418013858005,0.00012955927008926788,-3.815744088007052e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780616262.5832374,2.167184439372633,-0.4346051904142801,-1.9562183922786966,0.0001563601723100714,9.290422692651094e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780616262.5937808,2.167183399179972,-0.4346078070329245,-1.954435035110466,0.00018071695386517273,-5.18441373916804e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780616262.6039703,2.1671823719493166,-0.4346103939954677,-1.9531532960024873,0.0002012173269749915,8.263920454280352e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780616262.6146598,2.1671813338342236,-0.43461301317924456,-1.9520898886936315,0.00021894352436697815,-5.9542904179460965e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
