time,x,y,theta,velocity,acceleration,x_gps,y_gps,theta_gps,steering,throttle,v_ref,gps_valid
1779363981.803451,-5969.313920465699,47772.23541891151,1.6951513213416582,99735.34369437599,-0.000243044615173127,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779363981.8139973,-6099.437280373909,48814.26066185612,1.6951486339161477,99280.65557423013,-0.00030380576896640887,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779363981.8245406,-6229.415969116577,49855.15201865824,1.6951459320624247,98824.38465131937,-0.00010633201913824287,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779363981.8348553,-6355.848535101299,50867.67263002329,1.695143278894264,98378.50204212901,-0.0002012713219402458,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779363981.8453233,-6484.355308520652,51896.82513449818,1.6951405730186497,97923.24494835854,-2.9431183868620575e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779363981.8559318,-6612.270722901421,52921.28237650333,1.695137818961964,97467.95410553207,-0.0001435956954880291,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779363981.8661897,-6737.0334637482,53920.50472469119,1.6951351411093203,97021.81017100539,1.3825535970541966e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779363981.8768876,-6863.757502724976,54935.48348868062,1.695132337927106,96566.53998461786,-0.00011115315560865717,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779363981.8869216,-6984.607481547055,55903.421290553655,1.6951296936504487,96130.3322826193,3.81574408800709e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779363981.89742,-7107.3605835757135,56886.65217643853,1.6951269167790226,95685.21321880264,-9.290422692651048e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779363981.9078717,-7232.730761885869,57890.84244461041,1.6951241356111275,95228.50351472724,5.184413739168078e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779363981.918386,-7357.016804487533,58886.38605028936,1.695121325191593,94773.55119402388,-8.263920454280323e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779363981.9287548,-7478.524862750307,59859.70888870409,1.6951185395451516,94326.61621764376,5.954290417946118e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779363981.939252,-7602.324213207231,60851.40226380037,1.6951157031297868,93869.09112786222,-7.686512945196793e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779363981.9495745,-7722.810815129258,61816.59103035755,1.6951129013835162,93421.61926493622,6.387346049758766e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
