time,x,y,theta,velocity,acceleration,x_gps,y_gps,theta_gps,steering,throttle,v_ref,gps_valid
1779289526.6748734,-1284442.8731439004,-527462.3094640763,-2.7519358788490242,9588298.145177202,-0.0002430446151731277,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779289526.6852767,-706610.7807206672,-290173.39209120814,-2.7519358788490735,4450858.818370521,-0.0003038057689664096,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779289526.6953275,-396235.034871395,-162716.42720977706,-2.75193587884909,1755939.6485457846,-0.00010633201913824355,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779289526.70558,-214789.46802499564,-88205.12421419236,-2.751935878851145,248048.90130754028,-0.00020127132194024643,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779289526.7160842,-110484.333110766,-45371.82910168832,0.3896567747419333,556007.4510739096,-2.9431183868621077e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779289526.7265882,-53465.54778067027,-21956.850912827915,0.38965677474164906,936992.5668889711,-0.00014359569548802941,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779289526.7366753,-23594.475092942874,-9690.18280656789,0.3896567747421331,1084179.7379875612,1.3825535970541763e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779289526.7472837,-6546.822907670102,-2689.500456292442,0.38965677474254656,1119329.6927230363,-0.00011115315560865729,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779289526.757815,2237.2641692512875,917.7178688114287,0.38965677474274596,1089358.4968606937,3.815744088007085e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779289526.7678797,6548.588736798179,2688.17948301772,0.3896567747428459,1032994.3515125365,-9.290422692651048e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779289526.7779963,8555.783001150701,3512.4413407420343,0.3896567747429014,963262.0385872782,5.184413739168092e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779289526.7886112,9051.400840521459,3715.9686665533673,0.38965677474293203,884717.0309273944,-8.263920454280296e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779289526.7991772,8952.90541211868,3675.521149226494,0.3896567747429449,808432.5572861381,5.954290417946156e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779289526.8092322,8740.915293960574,3588.466611601246,0.3896567747429467,741063.8861650071,-7.686512945196747e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779289526.8196619,8116.4256553913,3332.0175977957592,0.3896567747429418,674582.4795151043,6.387346049758819e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779289526.8301785,14700.24864884629,6035.689219337817,0.3896567747429285,666415.8502920152,-7.361721221337251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779289526.8402202,20912.913660950064,8586.94342287117,0.3896567747429156,658615.1719818447,6.63093984265344e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779289526.8508937,-12688.744141087867,-5211.703461593326,0.3896567747418609,351558.32650426344,-7.179025876666284e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779289526.8613796,-4716.709647780701,-1937.957577632307,0.3896567747421176,381840.86752084066,6.767961351156665e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779289526.8716884,-550.0299130475643,-226.89490688998788,0.38965677474222415,381609.510655404,-7.076259745288866e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
