time,x,y,theta,velocity,acceleration,x_gps,y_gps,theta_gps,steering,throttle,v_ref,gps_valid
1779960375.5188324,-51.147216796875,-93.71781921386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779960375.529195,-51.147216796875,-93.71781921386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779960375.5397515,-51.147216796875,-93.71781921386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779960375.5503426,-51.147216796875,-93.71781921386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779960375.5608194,-51.147216796875,-93.71781921386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779960375.5711117,-51.147216796875,-93.71781921386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779960375.5815914,-51.147216796875,-93.71781921386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779960375.5921562,-51.147216796875,-93.71781921386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779960375.6024718,-51.147216796875,-93.71781921386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779960375.6126003,-51.147216796875,-93.71781921386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779960375.6235209,-51.147216796875,-93.71781921386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779960375.6337042,-51.147216796875,-93.71781921386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779960375.6443381,-51.147216796875,-93.71781921386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779960375.6542268,-51.147216796875,-93.71781921386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779960375.664711,-51.147216796875,-93.71781921386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779960375.6755438,-51.147216796875,-93.71781921386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
