time,x,y,theta,velocity,acceleration,x_gps,y_gps,theta_gps,steering,throttle,v_ref,gps_valid
1779271511.3369899,-1.2820430994033813,-0.4600033164024353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779271511.3476431,-1.2820430994033813,-0.4600033164024353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779271511.358269,-1.2820430994033813,-0.4600033164024353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779271511.3682039,-1.2820430994033813,-0.4600033164024353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779271511.3782701,-1.2820430994033813,-0.4600033164024353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779271511.3887477,-1.2820430994033813,-0.4600033164024353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779271511.3989887,-1.2820430994033813,-0.4600033164024353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779271511.4093647,-1.2820430994033813,-0.4600033164024353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779271511.4196966,-1.2820430994033813,-0.4600033164024353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779271511.4299705,-1.2820430994033813,-0.4600033164024353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779271511.4401875,-1.2820430994033813,-0.4600033164024353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779271511.4504158,-1.2820430994033813,-0.4600033164024353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779271511.4608793,-1.2820430994033813,-0.4600033164024353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779271511.4714954,-1.2820430994033813,-0.4600033164024353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
