time,x,y,theta,velocity,acceleration,x_gps,y_gps,theta_gps,steering,throttle,v_ref,gps_valid
1780615302.8256738,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615302.8361106,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615302.847059,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615302.8570938,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615302.8677158,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615302.8781748,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615302.8886952,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615302.8993373,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615302.90944,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615302.9196038,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615302.93002,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615302.9402966,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615302.950892,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615302.9614017,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615302.9717834,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615302.9819868,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615302.9926949,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615303.00307,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615303.013324,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615303.0237343,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615303.0343459,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780615303.0446377,-1.2820521593093872,-0.45991164445877075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
