time,x,y,theta,velocity,acceleration,x_gps,y_gps,theta_gps,steering,throttle,v_ref,gps_valid
1779269168.2069986,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.2170966,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.227056,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.2373073,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.248064,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.2581704,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.2688882,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.278767,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.2889152,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.2991822,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.3092265,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.3193955,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.329946,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.3404193,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.351232,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.3614526,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.3721092,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.3825161,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779269168.3926835,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779269168.4032514,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779269168.4135747,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779269168.4240713,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779269168.434383,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779269168.4446425,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.4556499,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.4654074,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.4758148,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.4863398,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.4960172,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.506468,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.5169384,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.5275652,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.53772,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.548565,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.5591297,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.5697439,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779269168.5799196,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779269168.590456,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779269168.600533,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779269168.6110036,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779269168.6214395,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779269168.631607,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779269168.6422088,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779269168.652473,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.663041,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.6735938,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.683887,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.694207,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.7045646,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.714613,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.7248805,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.735383,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779269168.7459953,-1.2819256782531738,-0.4600520730018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
