timestamp,time,x,y,th,v,u,delta,v_ref,yolo_gain,state,gps_valid,platoon_enabled,platoon_is_leader,platoon_position,platoon_leader_id,platoon_setup_complete,v2v_active,v2v_peers,v2v_protocol,v2v_local_rate,v2v_fleet_rate
1779470634.918959,4.544656753540039,7.499379849185363,-0.619999617910669,-0.00027086667016362753,-0.012577474379911729,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470634.9310913,4.556788444519043,7.4991637645948455,-0.6199995568912675,-0.00040176561905269637,-0.020439414066177542,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470634.9516907,4.577388525009155,7.499312942830875,-0.619999603048153,0.0008595715834784912,0.014025349644670315,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470634.9822097,4.607906818389893,7.499288103675478,-0.6199996242846721,0.0007615111861296597,-0.0016953282416540356,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.0195415,4.645238637924194,7.499091902551368,-0.6199997524499458,-0.0005210934296222547,-0.006562052595423774,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.048184,4.673881769180298,7.498500262757317,-0.6199996695130252,0.00389427404945053,-0.015879676408047726,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.0821197,4.707817792892456,7.498670961877911,-0.619999011312044,0.003241860562497756,0.005953808396523525,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.1137865,4.739483118057251,7.498087095430253,-0.620001027959333,0.005813232493347087,-0.01718461483552973,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.1367257,4.762422800064087,7.49791196839788,-0.6200020175654755,0.00429446037783876,-0.005529942538414772,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.1621783,4.78787636756897,7.4981078154725305,-0.6200011705375152,0.004695803534661813,0.008567299892052615,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.1937852,4.819482326507568,7.498031454540296,-0.6200015292211829,0.004716167010411887,-0.0029977957399644956,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.2294853,4.8551836013793945,7.499903272497925,-0.6200002417546616,0.00041858588605236946,-0.010012454603559364,0.0,0.0,,,WAITING_FOR_START,True,,,,,,,,,,
1779470635.259186,4.884883403778076,7.499710192361888,-0.6200003002786383,-0.0009493691979134411,-0.005362056904474316,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.2918434,4.9175403118133545,7.500032365121805,-0.6200006719802228,-0.003514353940705206,0.010957068154705159,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.3267365,4.952433824539185,7.499997858359097,-0.6200005465333487,-0.009146541480305359,-0.0010555202373551957,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.360605,4.986302852630615,7.500286522457363,-0.6200031652095561,-0.008249541461708532,0.008265036571699044,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.3866289,5.0123255252838135,7.500322032294135,-0.620003456732231,-0.007965232052603355,0.0010428504113353517,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.4120083,5.037705898284912,7.500586338431292,-0.6200055775611961,-0.00865209621806784,0.010256320836747608,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.4469416,5.072639226913452,7.500719384378099,-0.6200067544620504,-0.01062300571506647,0.005232552513819496,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.4826972,5.108394384384155,7.5011943634417815,-0.6200117957142917,-0.010509657319666132,0.013575167923124075,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.5127296,5.138427019119263,7.500935720183002,-0.6200089948509878,-0.015025768852945376,-0.007253988433646419,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.5430064,5.16870379447937,7.5002086327071416,-0.6199978385413548,-0.018708978180846714,-0.024193554317228208,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.5747085,5.200406074523926,7.500457171645454,-0.6200025274209098,-0.021170051174728144,0.008208097244370844,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.6066926,5.2323899269104,7.501063110687792,-0.6200153086139175,-0.02024094374067964,0.01911695420455579,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.6356137,5.261310338973999,7.500499816395815,-0.6200037346088146,-0.02422208332599496,-0.01762316917423731,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.6717055,5.297402858734131,7.499823797956916,-0.6199871954473818,-0.026895465606347813,-0.023426350114715562,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.6976166,5.323314189910889,7.4994881625970855,-0.6199781407621595,-0.027660461989022167,-0.009302012427564867,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.7227142,5.348411321640015,7.499500594976874,-0.6199784870023175,-0.026362442305289946,0.00047901213404547927,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.7493305,5.375028133392334,7.4997516902263435,-0.6199851046918875,-0.026203495673001953,0.01001326356100129,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.770447,5.396144390106201,7.5000572408028825,-0.6199931962787862,-0.029240328419742667,0.011494752698628647,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.8047228,5.430419921875,7.499818391686806,-0.6199862234369231,-0.02849845992624722,-0.011326325772227471,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.832528,5.458229064941406,7.499977620970793,-0.6199991195689701,-0.00389397111019818,-0.009040753763637667,0.0,0.0,,,WAITING_FOR_START,True,,,,,,,,,,
1779470635.863463,5.489161014556885,7.500310136678977,-0.6200004515534002,-0.00523106092953185,0.011658988081257005,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.8961823,5.521879434585571,7.500741214687047,-0.6200027264446151,-0.005747166732751552,0.014263042571773502,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.933128,5.558832168579102,7.500929749181456,-0.6200037921390947,-0.004810015759524333,0.005756889562582731,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.9521275,5.577826023101807,7.5008414154433956,-0.6200033814618212,-0.0023655105223632233,-0.0023630044954034784,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470635.9888215,5.614519834518433,7.501057520760702,-0.6200038636930428,-0.0007239936520555545,0.011668408655919902,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.013594,5.639291286468506,7.501102011444164,-0.6200039144365047,-0.004277905499733947,0.00120468939306542,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.0484467,5.674144268035889,7.501079524365689,-0.6200038195585702,-0.0033670976552357956,-0.0009159178977140088,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.0753534,5.701050519943237,7.501626708056282,-0.6200056222877914,-0.0025002888521257205,0.015703504566079298,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.115089,5.74079155921936,7.5017065193246175,-0.620005814951004,-0.0018468146944456976,0.002963497260519227,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.1394897,5.76518702507019,7.500994998693602,-0.6200042443999999,-0.006207134836346384,-0.01783815332466287,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.1687813,5.794478893280029,7.500470159504224,-0.6200009174111375,-0.007619854055743502,-0.021607569618535993,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.1971548,5.82285213470459,7.500820697433105,-0.6200035529859674,-0.006216169376095593,0.011981844670779247,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.2205515,5.846249341964722,7.501000447859323,-0.620004731844885,-0.009789001720083235,0.006337742246793633,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.2469435,5.87264084815979,7.501023126280875,-0.6200049616025542,-0.012104535737783806,0.0009701784100501305,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.2765765,5.902273416519165,7.500714915953719,-0.6200013070513208,-0.0091197638237972,-0.011676785211387304,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.30699,5.932687759399414,7.500494521029975,-0.6199993196326682,-0.008025677469664316,-0.007435679542774755,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.3380146,5.963712930679321,7.500142409841335,-0.619996526457974,-0.0069766669668887005,-0.011569797701949915,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.3718865,5.997584342956543,7.500110483235519,-0.6199963125154581,-0.005317314351255931,-0.0010272700665577982,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.4017339,6.027430534362793,7.499831936573097,-0.619994842312518,-0.004858435791707194,-0.00823361770285548,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.4330115,6.058708667755127,7.500013114556883,-0.6199999774762953,-0.0007200716726423195,0.015299297393364194,0.0,0.0,,,WAITING_FOR_START,True,,,,,,,,,,
1779470636.4685416,6.094239234924316,7.49969898867905,-0.6199998194457635,0.0018792853470390725,-0.010022360929700363,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.4937809,6.119478225708008,7.499052597331853,-0.6200012877978989,0.006372007728682405,-0.01786707938314745,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.520517,6.146214008331299,7.498820377489709,-0.6200027479836191,0.005565388786532566,-0.009466614227849298,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.5561912,6.181888103485107,7.499449536876528,-0.619999371030406,0.0031110839115342515,0.023543110302635943,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.58378,6.209478139877319,7.499744692527684,-0.6199983678445911,0.0060366212295903665,0.008258814367610924,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.612258,6.237955808639526,7.499728475408431,-0.6199984631998519,0.008401221172118056,-0.000588689916657991,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.6385639,6.264260768890381,7.4998934135808,-0.6199970783904729,0.00833624610412187,0.005794423710960006,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.6720357,6.297734022140503,7.500047895075359,-0.6199958232198508,0.006025902446043396,0.005873599258865164,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.7042444,6.329941987991333,7.4996884941893125,-0.6199979440889583,0.004477315104226776,-0.010696611958556628,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.732844,6.358541965484619,7.500351598718933,-0.6199947646570586,0.008432488405579974,0.02067323060280998,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.7541475,6.379844427108765,7.499961246068101,-0.619998095204678,0.009804665426401016,-0.013641128513284076,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.783136,6.408833980560303,7.499601860210229,-0.6200017421741878,0.013591046364330062,-0.016882641232278183,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.815631,6.441328287124634,7.4997284370186845,-0.6200000162696127,0.014286205890326364,0.004336276128781457,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.8449764,6.470673561096191,7.49965105868069,-0.6200011311109244,0.015884703517555998,-0.0023954210718216047,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.87506,6.500757217407227,7.499553310060689,-0.6200026830776303,0.01578444044427485,-0.0033333802159371782,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.9068105,6.5325117111206055,7.499197751193332,-0.6200083381852937,0.01716932191350562,-0.011800952476154805,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.9359188,6.561616659164429,7.499927953806057,-0.6199956118374771,0.02037089582945395,0.02268400131380358,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.9660673,6.591764450073242,7.500249225989369,-0.6199890761287569,0.02006373420858054,0.011214124869877204,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470636.9921553,6.617852449417114,7.500293392608745,-0.619988196720807,0.018989627626885053,0.0014672897341877792,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.0204084,6.646105766296387,7.500026206941701,-0.6199994684107313,0.0028054821306833233,0.010801060023799278,0.0,0.0,,,WAITING_FOR_START,True,,,,,,,,,,
1779470637.0519435,6.677640438079834,7.500138833413868,-0.619999156673689,0.0023617218563511955,0.003990163521271737,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.076375,6.702072381973267,7.500066429825879,-0.619999337313294,0.004189545226910951,-0.0022949827883783558,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.107906,6.7336037158966064,7.500506386180812,-0.6199975881238576,0.001611678218989887,0.018008443764122566,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.1386561,6.764354228973389,7.50032636583542,-0.6199978886325127,0.0024728324556511083,-0.005702447524810143,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.1702535,6.795950889587402,7.500840305847066,-0.6199967116458694,0.00024336735903673912,0.016651034296494442,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.1975176,6.823216438293457,7.500689807907289,-0.6199967427342904,-0.0003655118039826988,-0.004777118780459793,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.2247918,6.8504884243011475,7.500137979817985,-0.6199965834572521,0.0005357017238720729,-0.020302224931302158,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.2609293,6.886626720428467,7.50025209249684,-0.6199965207033936,0.0008242713075965469,0.004181285093035419,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.2850614,6.9107582569122314,7.500232229743126,-0.6199965381294118,0.0017062253655968362,-0.0005495195354402983,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.302594,6.928291082382202,7.49999304858979,-0.6199969368008733,0.0012389602129170285,-0.009915981626654613,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.3343747,6.960071802139282,7.499647444982445,-0.6199974062189184,0.0025820874746420586,-0.019713429852537424,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.3629007,6.988598585128784,7.499538890051591,-0.6199976709389273,0.0012489628225811344,-0.0034161170792136627,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.392554,7.018251180648804,7.499441824458958,-0.6199977944408263,0.0014977467729337945,-0.003397447542711193,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.4204824,7.046180963516235,7.498870842836714,-0.6199987285233266,0.003118355962990371,-0.01928627890605792,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.4539294,7.079627752304077,7.499222263417098,-0.6199976675718933,0.0017444098600707392,0.012570648738058738,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.482919,7.108615875244141,7.499758957117794,-0.6199966504170498,0.0034602724185068823,0.016039363985038805,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.5050092,7.130706071853638,7.499429214147636,-0.6199978067018721,0.004104613863550988,-0.011380417661591797,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.5266187,7.152315616607666,7.499678885429902,-0.6199967157960277,0.007590173511505149,0.011287723156759437,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.548659,7.174357652664185,7.499452961605971,-0.6199984486251455,0.008626206360667688,-0.010462858469129407,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.5797884,7.205486536026001,7.499972496945564,-0.62000006791468,0.0013537607960900644,-0.0025800175176490534,0.0,0.0,,,WAITING_FOR_START,True,,,,,,,,,,
1779470637.6052423,7.230939626693726,7.49989351925852,-0.6200001837701589,0.002697570905289659,-0.002536306019097722,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.621436,7.247134685516357,7.500052045280812,-0.619999743488757,0.0036897051733930653,0.0062260884953398805,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.6494298,7.275126934051514,7.500091187610135,-0.6199996007540926,0.0033016803536449757,0.00239323500672118,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.6597028,7.285399675369263,7.500123386006709,-0.6199994926717665,0.0038797063842634927,0.0011536477852908881,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.6752942,7.300992250442505,7.500109315532559,-0.6199995474021578,0.004032198644994267,-0.0013812411953148258,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.689519,7.315215826034546,7.499762347620911,-0.6200009178710283,0.003053206000140918,-0.022269322829149715,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.7050068,7.330704689025879,7.499661044735913,-0.6200012226727046,0.0026424997282923357,-0.007103400670119612,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.7228184,7.348515748977661,7.49970665625372,-0.6200011047699644,0.0017397037914284041,0.002949571578884868,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.7521234,7.37782096862793,7.4993740195143666,-0.6200016318022812,-0.0001271532717552759,-0.018683629404205197,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.7762759,7.401976823806763,7.499753288060697,-0.6200016524767531,0.0008065761120663595,0.01293590920113185,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.8034155,7.429112911224365,7.500008308316601,-0.620001470958044,-0.0002058645334059861,0.010301174514839839,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.8322496,7.457947254180908,7.499348543939416,-0.6200012406368356,-0.001976712521219781,-0.024111287966567457,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.8460557,7.471752643585205,7.499490006497692,-0.6200015397779586,-0.004615574496046548,0.005050977961057992,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.86365,7.489347219467163,7.49948105962115,-0.6200014983731665,-0.005455569452813336,-0.0006486720260031187,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.878303,7.503999710083008,7.499461703443081,-0.6200013924853591,-0.0056315460391545,-0.0011001532593516157,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.8922513,7.517948389053345,7.49984631233144,-0.6200035637772695,-0.005797268197827776,0.02622778391521981,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.9159386,7.541637659072876,7.499716836306594,-0.6200028193357886,-0.005041444833278064,-0.00927580889197546,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.9452572,7.5709547996521,7.49973898373724,-0.6200029307406572,-0.004827380620023192,0.0009181358672462157,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470637.9745083,7.600204944610596,7.499421604924386,-0.6200013682375508,-0.005972319345422861,-0.010986393688110425,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.0059853,7.631684064865112,7.499962806572452,-0.6200001210186408,-0.000876658479363357,-0.008150821503973123,0.0,0.0,,,WAITING_FOR_START,True,,,,,,,,,,
1779470638.0382771,7.663974285125732,7.50012889010465,-0.620000213859064,0.002931807585559554,0.005254738387956086,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.0577269,7.68342661857605,7.499774094357676,-0.6200011623112244,-0.0002746415562917548,-0.011026507525086299,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.091714,7.717411041259766,7.499628723221777,-0.6200011090249254,-0.001189758200812463,-0.007388705365904966,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.1221774,7.747876405715942,7.499979347132636,-0.6200015735168342,-0.0028683185548246115,0.010376313679862087,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.1519291,7.777629613876343,7.500093165021592,-0.6200019147289311,-0.004105523044479753,0.0037353793233381237,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.184837,7.810533761978149,7.500343276980107,-0.6200029834608837,-0.006010287827837857,0.008306715796410385,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.2198486,7.845546007156372,7.500598942507309,-0.6200045931628094,-0.009145677108019612,0.007823277420461107,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.249093,7.874790668487549,7.501245895676901,-0.6200104536596907,-0.008141403278049353,0.0185528295562053,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.2674947,7.893191814422607,7.501486292415591,-0.6200124068634065,-0.007980481914980686,0.0082281778283916,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.303246,7.928943634033203,7.501122821132634,-0.6200095062024801,-0.00797778424652762,-0.019749946254922657,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.3359647,7.961662530899048,7.501484414314351,-0.6200123479683635,-0.006439722064531139,0.010117058249536496,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.3647943,7.990492105484009,7.501933690903797,-0.6200152376163552,-0.006349628885015335,0.01372749277853604,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.3891518,8.014849185943604,7.501996379875411,-0.6200156252506135,-0.005140797565136523,0.002174437037671109,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.4205253,8.046223402023315,7.502060366877578,-0.6200159591160014,-0.0059479280517180655,0.0026271005747411156,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.456656,8.082353353500366,7.502280093196387,-0.6200172990057607,-0.007686997557897257,0.007005663876828874,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.4987009,8.124398231506348,7.5021056206299646,-0.6200159198212662,-0.01059744841193222,-0.004823036935876567,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.5361981,8.161896467208862,7.501686742811847,-0.6200116711850382,-0.0053406676247842455,-0.009854294590835606,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.5689514,8.19464898109436,7.502298569399741,-0.6200147073213234,-0.0005489817325106117,0.016428739744920116,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.5966647,8.22236180305481,7.5025883973994505,-0.6200147924627982,0.002057756372627395,0.0089144402082317,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.6309109,8.25661015510559,7.500118113058754,-0.6200007918857041,0.00034292510448885594,0.0001701826353888086,0.0,0.0,,,WAITING_FOR_START,True,,,,,,,,,,
1779470638.6560535,8.281750917434692,7.500061635719897,-0.6200007999595878,-0.002045247537850514,-0.0016333387978292458,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.6879046,8.313601970672607,7.4997722182938,-0.6200001858194714,-0.0029449466052291484,-0.011651236659023683,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.724383,8.350081443786621,7.499531730684496,-0.6199994185136668,-0.005599832708290009,-0.007552511484147182,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.7481909,8.373888731002808,7.500494720979009,-0.6200048269421322,-0.005799803277312776,0.026300750441553108,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.7798018,8.405499696731567,7.500805980027228,-0.6200066657623396,-0.006824582163115878,0.013144233428644592,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.8152144,8.440911531448364,7.500575564814707,-0.6200050799581097,-0.007625841088756857,-0.007291628708451048,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.8387964,8.464493751525879,7.500476937402877,-0.6200043253057164,-0.007886541743177489,-0.0027787622834336183,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.8554974,8.481195211410522,7.500486994701794,-0.6200044046187909,-0.007706219440244411,0.0004273337711635832,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.8808413,8.506538152694702,7.500453046564974,-0.6200041502649375,-0.0051545018733101244,-0.0020333404675530018,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.9107015,8.536399364471436,7.500259189715141,-0.6200031643609283,-0.004346378588415689,-0.0076586643041623576,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.9354732,8.561172485351562,7.500174376185057,-0.6200027867375253,-0.005403573509815018,-0.002833995281122227,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470638.9681022,8.593799114227295,7.500567829730226,-0.6200049432514095,-0.006345749541139867,0.015693419081356342,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
1779470639.0078967,8.633594036102295,7.500811798735236,-0.620006542489404,-0.008547559300183138,0.007559297574178143,0.0,0.0,,,WAITING_FOR_START,False,,,,,,,,,,
