timestamp,observer_vehicle_id,vehicle_0_x,vehicle_0_y,vehicle_0_theta,vehicle_0_velocity,vehicle_1_x,vehicle_1_y,vehicle_1_theta,vehicle_1_velocity,vehicle_2_x,vehicle_2_y,vehicle_2_theta,vehicle_2_velocity,vehicle_3_x,vehicle_3_y,vehicle_3_theta,vehicle_3_velocity
1759830037.5690603,0,0.0,5.999996662333673,3.1363029038909023,0.0,7.680835133834978,5.760625078045212,1.7738126017262152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.579594,0,0.0,5.99999666221391,3.13695821738955,0.0,7.72968529438258,5.797262637754155,1.9831590563197863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.5897164,0,0.0,5.999996662168164,3.137595344028135,0.0,7.770237773359062,5.827676946595551,2.15694595084666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.5999255,0,0.0,5.999996662150691,3.138112695515659,0.0,7.804002909427447,5.8530007566899025,2.3016458135604787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.6107094,0,0.0,5.999996662144017,3.1385052752943956,0.0,7.835383950053637,5.876536498165112,2.436128679592169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.620988,0,0.0,5.999996662141468,3.1388715959280287,0.0,7.86123300233352,5.895923255254702,2.546904312440384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.6315436,0,0.0,5.999996662140495,3.1391618504605,0.0,7.882583656915437,5.911936219660576,2.6384021456076012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.642749,0,0.0,5.999996662140123,3.1393812494412963,0.0,7.9002546142900165,5.92518941573338,2.714130704821597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.652949,0,0.0,5.9999966621399805,3.1396172324023244,0.0,7.916702466280061,5.937525284287627,2.784617668655424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.663422,0,0.0,5.999996662139926,3.1398030391333123,0.0,7.930176404300252,5.947630721059904,2.8423599794753054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.674127,0,0.0,5.999996662139906,3.1399524135526136,0.0,7.941246625481914,5.955933373190169,2.889801206483948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.684854,0,0.0,5.999996662139898,3.1400824958644815,0.0,7.950372660156013,5.96277788785563,2.928910658369146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.6951766,0,0.0,5.999996662139894,3.1402085371250212,0.0,7.957927503125842,5.9684440106952685,2.961286797424076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.7060266,0,0.0,5.9999966621398935,3.140303030787271,0.0,7.964875226235742,5.973654794394375,2.991061135609475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.8197906,0,0.0,5.999996662139893,3.1394118287554083,0.0,7.9712591768564165,5.978442749427113,3.018419437276394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.8303702,0,0.0,5.999996662139893,3.140120806884397,0.0,7.976391648945527,5.982292097116278,3.040414550969189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.8410716,0,0.0,5.999996662139893,3.140547615970881,0.0,7.980531810117856,5.9853972128509145,3.0581571346814487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.8526306,0,0.0,5.999996662139893,3.1407868228363185,0.0,7.983878433548358,5.987907176265239,3.072499027157987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.8629243,0,0.0,5.999996662139893,3.140945658408288,0.0,7.986600005219039,5.989948351636394,3.084162271941473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.8736618,0,0.0,5.999996662139893,3.1410483473550634,0.0,7.98903003005267,5.991770867242042,3.094576098176486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.8844173,0,0.0,5.999996662139893,3.1411194391889428,0.0,7.990984013430208,5.993236352347155,3.1029498576040253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.8945553,0,0.0,5.999996662139893,3.141174971676083,0.0,7.992562557130686,5.994420258160996,3.109714677277318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.905048,0,0.0,5.999996662139893,3.141213590203739,0.0,7.993841339939913,5.995379343678888,3.1151948772256124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.9423501,0,0.0,5.999996662139893,3.141078139430567,0.0,7.994933871508419,5.996198740997675,3.1198769009453797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.9531696,0,0.0,5.999996662139893,3.141149434453588,0.0,7.996025604808708,5.997017539616292,3.124555503701548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.9646115,0,0.0,5.999996662139893,3.1412088798592084,0.0,7.996868471891172,5.997649688880783,3.128167594909216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.9757175,0,0.0,5.999996662139893,3.141254081384119,0.0,7.997522194591706,5.99813998009386,3.1309691113855225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.9867787,0,0.0,5.999996662139893,3.1412876762312028,0.0,7.998031265433584,5.99852178259269,3.1331507250115416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830037.9977014,0,0.0,5.999996662139893,3.141313686032685,0.0,7.998459446499205,5.998842917859844,3.1349856870056714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830038.0079236,0,0.0,5.999996662139893,3.141337121998733,0.0,7.998789820062848,5.999090697622051,3.13640149676893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830038.0183809,0,0.0,5.999996662139893,3.141354280034628,0.0,7.999045588899427,5.9992825239316625,3.1374975893617267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759830038.0292876,0,0.0,5.999996662139893,3.1413658064195626,0.0,7.999244218164609,5.999431495633731,3.1383488113838935,0.0,3.566861724853516,1.3375731468200684,-0.700351661147883,0.0,0.0,0.0,0.0,0.0
1759830038.0397193,0,0.0,5.999996662139893,3.141377546897388,0.0,7.999411876588111,5.999557239243024,3.139067308439984,0.0,6.299657160801072,2.362371435300402,-1.2369347896182823,0.0,0.0,0.0,0.0,0.0
1759830038.0509443,0,0.0,5.999996662139893,3.1413840934828876,0.0,7.999540405760027,5.999653635962249,3.1396181178160636,0.0,8.3991201355584,3.1496700508343998,-1.6491633802710797,0.0,0.0,0.0,0.0,0.0
1759830038.0619571,0,0.0,5.999996662139893,3.1413910632360036,0.0,7.999639369916158,5.999727858956374,3.140042226866794,0.0,10.01908041778619,3.757155156669821,-1.9672418375172516,0.0,0.0,0.0,0.0,0.0
1759830038.0730731,0,0.0,5.999996662139893,3.141397264984869,0.0,7.999715862493707,5.999785228294484,3.140370034385396,0.0,11.273836593271497,4.227688722476811,-2.2136126361701733,0.0,0.0,0.0,0.0,0.0
1759830038.0842135,0,0.0,5.999996662139893,3.141403156990023,0.0,7.999775220360797,5.999829746621042,3.140624411420973,0.0,12.249558143384597,4.593584303769224,-2.4051951143127934,0.0,0.0,0.0,0.0,0.0
1759830038.0946662,0,0.0,5.999996662139893,3.1414115209570035,0.0,7.999821511667857,5.9998644650438155,3.1408227919565355,0.0,13.01208019717433,4.879530073940374,-2.554915969290839,0.0,0.0,0.0,0.0,0.0
1759830038.1056137,0,0.0,5.999996662139893,3.141417168435522,0.0,7.999857720649819,5.999891621735293,3.14097796487538,0.0,13.609756837804225,5.103658814176585,-2.672269503120812,0.0,0.0,0.0,0.0,0.0
1759830038.1157846,0,0.0,5.999996662139893,3.1414252484882876,0.0,7.999886186102321,5.999912970789298,3.141099953042725,0.0,14.117769162491106,5.294163435934165,-2.7720174897049197,0.0,0.0,0.0,0.0,0.0
1759830038.1261704,0,0.0,5.999996662139893,3.1414316242831024,0.0,7.99990863688144,5.99992980884574,3.141196165439133,0.0,14.511946149259835,5.441979805972439,-2.8494139599819066,0.0,0.0,0.0,0.0,0.0
1759830038.136908,0,0.0,5.999996662139893,3.141436108749783,0.0,7.999926398469744,5.999943130014897,3.141272282395511,0.0,14.818781084776685,5.557042906791257,-2.9096608586183415,0.0,0.0,0.0,0.0,0.0
1759830038.1469963,0,0.0,5.999996662139893,3.1414425907848713,0.0,7.999941875591435,5.999954737836934,3.1413386093127027,0.0,15.058772107564147,5.6470395403365545,-2.9567829856967833,0.0,0.0,0.0,0.0,0.0
1759830038.1580153,0,0.0,5.999996662139893,3.1414454669431073,0.0,7.999953944480242,5.999963789488542,3.14139033031125,0.0,15.246892175654303,5.717584565870363,-2.9937202746486293,0.0,0.0,0.0,0.0,0.0
1759830038.1681712,0,0.0,5.999996662139893,3.1414512295132937,0.0,7.999963404624614,5.999970884585065,3.14143087158403,0.0,15.395118765480087,5.773169537055032,-3.022824497469332,0.0,0.0,0.0,0.0,0.0
1759830038.179018,0,0.0,5.999996662139893,3.1414544955406978,0.0,7.999970838819974,5.9999764602223475,3.141462730689996,0.0,15.512203098639175,5.81707616198969,-3.0458139524995036,0.0,0.0,0.0,0.0,0.0
1759830038.189433,0,0.0,5.999996662139893,3.141459096464432,0.0,7.999976707052348,5.999980861389337,3.1414878788907106,0.0,15.605099773931194,5.851912415224197,-3.064054172018681,0.0,0.0,0.0,0.0,0.0
1759830038.1996853,0,0.0,5.999996662139893,3.1414639669830358,0.0,7.999981357216221,5.999984349006462,3.14150780708151,0.0,15.679090502505073,5.879658938439402,-3.078582217584671,0.0,0.0,0.0,0.0,0.0
1759830038.2108114,0,0.0,5.999996662139893,3.141466063140351,0.0,7.999985050134227,5.999987118690378,3.141523633012952,0.0,15.743155700101543,5.903683387538078,-3.0911613897027883,0.0,0.0,0.0,0.0,0.0
1759830038.221081,0,0.0,5.999996662139893,3.141470790606709,0.0,7.9999879981312425,5.999989329684476,3.1415362665993394,0.0,15.793639846426053,5.92261494240977,-3.101073928642451,0.0,0.0,0.0,0.0,0.0
1759830038.2312686,0,0.0,5.999996662139893,3.1414754731926955,0.0,7.999990560698647,5.999991251606845,3.141547248434296,0.0,15.83357036276148,5.937588886035554,-3.108914267181831,0.0,0.0,0.0,0.0,0.0
1759830038.241462,0,0.0,5.999996662139893,3.1414797002271904,0.0,7.999992584616171,5.999992769542473,3.1415559218952063,0.0,15.865265415175587,5.9494745306908445,-3.1151375761634266,0.0,0.0,0.0,0.0,0.0
1759830038.2527416,0,0.0,5.999996662139893,3.1414809440976867,0.0,7.999994186078207,5.99999397063701,3.1415627849309784,0.0,15.89046850020759,5.958925687577846,-3.1200861903317936,0.0,0.0,0.0,0.0,0.0
1759830038.2627938,0,0.0,5.999996662139893,3.141485561587391,0.0,7.999995460683523,5.999994926589413,3.1415682472283555,0.0,15.910626854793835,5.966485070547688,-3.1240442739945586,0.0,0.0,0.0,0.0,0.0
1759830038.2735665,0,0.0,5.999996662139893,3.141488230936064,0.0,7.999996477478065,5.999995689184057,3.141572604682461,0.0,15.926786395999024,5.972544898499635,-3.127217192486908,0.0,0.0,0.0,0.0,0.0
1759830038.283921,0,0.0,5.999996662139893,3.1414918393079247,0.0,7.999997292151516,5.999996300188133,3.1415760959503847,0.0,15.939796706171434,5.977423764814288,-3.129771760912649,0.0,0.0,0.0,0.0,0.0
1759830038.2949522,0,0.0,5.999996662139893,3.1414938428325936,0.0,7.999997946436112,5.999996790900767,3.141578899874855,0.0,15.951304727844466,5.981739272941676,-3.1320313556816517,0.0,0.0,0.0,0.0,0.0
1759830038.305349,0,0.0,5.999996662139893,3.1414973736371348,0.0,7.999998474425489,5.999997186892144,3.1415811625635124,0.0,15.960461075395916,5.985172903273469,-3.1338292003171815,0.0,0.0,0.0,0.0,0.0
1759830038.3197005,0,0.0,5.999996662139893,3.141492968398129,0.0,7.999998899040083,5.999997505352562,3.1415829822414616,0.0,15.967725490615488,5.987897058980808,-3.1352555649084537,0.0,0.0,0.0,0.0,0.0
1759830038.3304863,0,0.0,5.999996662139893,3.1414975393777986,0.0,7.999999277490141,5.999997789189635,3.1415846040821473,0.0,15.973550795848336,5.990081548443126,-3.1363993609149237,0.0,0.0,0.0,0.0,0.0
1759830038.3418248,0,0.0,5.999996662139893,3.141501107189793,0.0,7.999999580530587,5.999998016469593,3.1415859027563435,0.0,15.978234709403544,5.991838016026329,-3.137319045189816,0.0,0.0,0.0,0.0,0.0
1759830038.3523135,0,0.0,5.999996662139893,3.1415059357960615,0.0,7.999999824463021,5.9999981994186165,3.1415869481242527,0.0,15.98202065726044,5.993257746472665,-3.1380624143123477,0.0,0.0,0.0,0.0,0.0
1759830038.3629,0,0.0,5.999996662139893,3.1415099789106193,0.0,8.000000021475703,5.9999983471778835,3.1415877924184366,0.0,15.985090959639185,5.994409109864695,-3.1386652667739945,0.0,0.0,0.0,0.0,0.0
1759830038.3738718,0,0.0,5.999996662139893,3.1415128628315596,0.0,8.00000018104736,5.999998466856427,3.1415884762598023,0.0,15.987587877966707,5.995345454237516,-3.139155535540582,0.0,0.0,0.0,0.0,0.0
1759830038.384237,0,0.0,5.999996662139893,3.141516523892708,0.0,8.00000031090136,5.999998564246765,3.1415890327467006,0.0,15.989628023994198,5.996110508997827,-3.139556117275888,0.0,0.0,0.0,0.0,0.0
1759830038.3950133,0,0.0,5.999996662139893,3.141519152365948,0.0,8.000000416853025,5.999998643710381,3.141589486800588,0.0,15.991491334448545,5.9968062621011855,-3.1399177983687663,0.0,0.0,0.0,0.0,0.0
1759830038.4059658,0,0.0,5.999996662139893,3.141521338006303,0.0,8.00000050357626,5.999998708752699,3.1415898584514,0.0,15.992992938166296,5.997366955271882,-3.1402092697510255,0.0,0.0,0.0,0.0,0.0
1759830038.417469,0,0.0,5.999996662139893,3.1415227140034325,0.0,8.000000574736124,5.999998762122508,3.14159016340567,0.0,15.994206305213787,5.997820021955877,-3.1404447924567425,0.0,0.0,0.0,0.0,0.0
1759830038.427548,0,0.0,5.999996662139893,3.1415263063010492,0.0,8.00000064004343,5.999998811102906,3.141590443278916,0.0,15.995192963840204,5.9981884365696,-3.140636309532959,0.0,0.0,0.0,0.0,0.0
1759830038.4377513,0,0.0,5.999996662139893,3.1415293308135173,0.0,8.000000693135458,5.999998850921862,3.1415906708038186,0.0,15.995997766153263,5.998488946721086,-3.1407925270754835,0.0,0.0,0.0,0.0,0.0
1759830038.449186,0,0.0,5.999996662139893,3.1415303432467727,0.0,8.000000736346205,5.999998883329869,3.141590855982674,0.0,15.996654935390845,5.998734331238418,-3.140920088044994,0.0,0.0,0.0,0.0,0.0
1759830038.46004,0,0.0,5.999996662139893,3.1415322829428476,0.0,8.000000771682723,5.999998909832214,3.1415910074166664,0.0,15.997194110829227,5.998935657315687,-3.141024745624385,0.0,0.0,0.0,0.0,0.0
1759830038.4711554,0,0.0,5.999996662139893,3.141533931196596,0.0,8.000000800666824,5.9999989315702535,3.1415911316274894,0.0,15.997637791011877,5.999101325824258,-3.141110866932284,0.0,0.0,0.0,0.0,0.0
1759830038.4812512,0,0.0,5.999996662139893,3.1415368247167272,0.0,8.000000824571476,5.999998949498713,3.141591234070431,0.0,15.998043955658506,5.9992529861730235,-3.1411897062222898,0.0,0.0,0.0,0.0,0.0
1759830038.4916396,0,0.0,5.999996662139893,3.141539052933247,0.0,8.000000844339109,5.999998964324413,3.141591318784251,0.0,15.998375080685353,5.999376627010486,-3.1412539798173365,0.0,0.0,0.0,0.0,0.0
1759830038.502421,0,0.0,5.999996662139893,3.1415406047094674,0.0,8.000000860726379,5.999998976614846,3.1415913890115963,0.0,15.99864575209822,5.999477694696257,-3.141306518959264,0.0,0.0,0.0,0.0,0.0
1759830038.5132406,0,0.0,5.999996662139893,3.1415420846463107,0.0,8.00000087586986,5.999998987972438,3.1415914539087035,0.0,15.99886776206328,5.999560592380756,-3.1413496125868483,0.0,0.0,0.0,0.0,0.0
1759830038.5265775,0,0.0,5.999996662139893,3.1415410037068163,0.0,8.0000008882348,5.999998997246126,3.141591506898418,0.0,15.999049608944963,5.999628493321242,-3.141384910289789,0.0,0.0,0.0,0.0,0.0
1759830038.5378895,0,0.0,5.999996662139893,3.14154273855568,0.0,8.000000898412585,5.999999004879453,3.1415915505151326,0.0,15.999199767476473,5.999684561951163,-3.1414140570708065,0.0,0.0,0.0,0.0,0.0
1759830038.5485067,0,0.0,5.999996662139893,3.1415452583667385,0.0,8.000000906831406,5.999999011193558,3.1415915865938304,0.0,15.999324370391207,5.999731088210065,-3.141438243334707,0.0,0.0,0.0,0.0,0.0
1759830038.5587401,0,0.0,5.999996662139893,3.1415478403648596,0.0,8.000000913823856,5.999999016437887,3.141591616559848,0.0,15.999428190136236,5.999769854111703,-3.141458395445568,0.0,0.0,0.0,0.0,0.0
1759830038.5695722,0,0.0,5.999996662139893,3.1415494980958663,0.0,8.000000919643014,5.999999020802249,3.141591641497739,0.0,15.999514858292287,5.999802215674637,-3.1414752183176367,0.0,0.0,0.0,0.0,0.0
1759830038.58008,0,0.0,5.999996662139893,3.1415512786592394,0.0,8.000000924505152,5.9999990244488455,3.1415916623343385,0.0,15.999595754345542,5.999832421956135,-3.1414909207857264,0.0,0.0,0.0,0.0,0.0
1759830038.590219,0,0.0,5.999996662139893,3.141553201226076,0.0,8.0000009285839,5.999999027507902,3.141591679813737,0.0,15.999662718689304,5.999857426189799,-3.141503919015291,0.0,0.0,0.0,0.0,0.0
1759830038.6006117,0,0.0,5.999996662139893,3.141554679285024,0.0,8.000000932014085,5.999999030080537,3.1415916945137368,0.0,15.999718299954415,5.99987818002478,-3.1415147077127203,0.0,0.0,0.0,0.0,0.0
1759830038.6114423,0,0.0,5.999996662139893,3.141555672977125,0.0,8.000000935270375,5.99999903252275,3.1415917084685026,0.0,15.999764541226357,5.999895446341503,-3.1415236834546496,0.0,0.0,0.0,0.0,0.0
1759830038.6215756,0,0.0,5.999996662139893,3.1415572041222646,0.0,8.000000937981183,5.999999034555851,3.1415917200856174,0.0,15.999803196400478,5.9999098800378805,-3.1415311866839635,0.0,0.0,0.0,0.0,0.0
1759830038.6321898,0,0.0,5.999996662139893,3.1415582490811804,0.0,8.000000940242732,5.999999036252009,3.1415917297774407,0.0,15.999835577137363,5.999921970883034,-3.1415374720028044,0.0,0.0,0.0,0.0,0.0
1759830038.6434457,0,0.0,5.999996662139893,3.1415588030509696,0.0,8.000000942133012,5.999999037669717,3.141591737878198,0.0,15.999862750373898,5.999932117267178,-3.1415427465107983,0.0,0.0,0.0,0.0,0.0
1759830038.6548398,0,0.0,5.999996662139893,3.141559395044162,0.0,8.000000943717815,5.999999038858316,3.1415917446698396,0.0,15.999885622060422,5.999940657468754,-3.1415471860590003,0.0,0.0,0.0,0.0,0.0
1759830038.6651225,0,0.0,5.999996662139893,3.1415608694267867,0.0,8.000000945054284,5.9999990398606675,3.1415917503972572,0.0,15.999904986230044,5.999947887976734,-3.1415509447745786,0.0,0.0,0.0,0.0,0.0
1759830038.6755404,0,0.0,5.999996662139893,3.14156213551969,0.0,8.000000946184418,5.999999040708267,3.1415917552404244,0.0,15.999921424655646,5.99995402602292,-3.1415541355835623,0.0,0.0,0.0,0.0,0.0
1759830038.6856878,0,0.0,5.999996662139893,3.1415634408949984,0.0,8.000000947143585,5.999999041427641,3.1415917593509137,0.0,15.999935430229124,5.999959255651288,-3.1415568541595835,0.0,0.0,0.0,0.0,0.0
1759830038.6963687,0,0.0,5.999996662139893,3.1415642804990824,0.0,8.000000947958991,5.999999042039196,3.141591762845329,0.0,15.999948979763529,5.999964314996385,-3.1415594842153536,0.0,0.0,0.0,0.0,0.0
1759830038.7066958,0,0.0,5.999996662139893,3.1415652992673078,0.0,8.000000948654883,5.9999990425611145,3.14159176582756,0.0,15.999960408584817,5.999968582475193,-3.141561702626442,0.0,0.0,0.0,0.0,0.0
1759830038.7172365,0,0.0,5.999996662139893,3.1415661354597226,0.0,8.00000094925017,5.99999904300758,3.1415917683786563,0.0,15.999970073308113,5.999972191246458,-3.141563578614244,0.0,0.0,0.0,0.0,0.0
1759830038.7330694,0,0.0,5.999996662139893,3.14156411112144,0.0,8.00000094982188,5.999999043436362,3.141591770828712,0.0,15.99997816925157,5.999975214241243,-3.141565150091327,0.0,0.0,0.0,0.0,0.0
1759830038.7445042,0,0.0,5.999996662139893,3.141565241672124,0.0,8.000000950306497,5.999999043799823,3.141591772905524,0.0,15.999985052528858,5.9999777844310485,-3.1415664861817496,0.0,0.0,0.0,0.0,0.0
1759830038.7550797,0,0.0,5.999996662139893,3.141566900665474,0.0,8.000000950719464,5.99999904410955,3.141591774675294,0.0,15.99999093585152,5.999979981241563,-3.141567628174253,0.0,0.0,0.0,0.0,0.0
1759830038.7661684,0,0.0,5.999996662139893,3.1415680714799343,0.0,8.000000951071964,5.999999044373925,3.141591776185927,0.0,15.999995972424724,5.9999818618790215,-3.1415686058069907,0.0,0.0,0.0,0.0,0.0
1759830038.7775147,0,0.0,5.999996662139893,3.1415689747781297,0.0,8.000000951373554,5.999999044600117,3.141591777478387,0.0,16.000000383807553,5.999983509072748,-3.141569462086071,0.0,0.0,0.0,0.0,0.0
1759830038.7884045,0,0.0,5.999996662139893,3.1415700210269684,0.0,8.00000095163814,5.999999044798557,3.141591778612272,0.0,16.000004287881353,5.999984966839196,-3.141570219893057,0.0,0.0,0.0,0.0,0.0
1759830038.8004682,0,0.0,5.999996662139893,3.1415704675559812,0.0,8.000000951872302,5.999999044974176,3.1415917796157604,0.0,16.000007742986668,5.999986256962503,-3.1415708905522393,0.0,0.0,0.0,0.0,0.0
1759830038.8113089,0,0.0,5.999996662139893,3.1415714792521516,0.0,8.000000952079533,5.9999990451295995,3.141591780503848,0.0,16.00001080075487,5.999987398721629,-3.141571484085616,0.0,0.0,0.0,0.0,0.0
1759830038.8223145,0,0.0,5.999996662139893,3.141572343225217,0.0,8.000000952262933,5.999999045267149,3.141591781289805,0.0,16.00001080075487,5.999987398721629,-3.141571484085616,0.0,0.0,0.0,0.0,0.0
1759830038.8342395,0,0.0,5.999996662139893,3.141572774969365,0.0,8.000000952262933,5.999999045267149,3.141591781289805,0.0,16.00001080075487,5.999987398721629,-3.141571484085616,0.0,0.0,0.0,0.0,0.0
1759830038.8445497,0,0.0,5.999996662139893,3.1415738485842137,0.0,8.000000952262933,5.999999045267149,3.141591781289805,0.0,16.00001080075487,5.999987398721629,-3.141571484085616,0.0,0.0,0.0,0.0,0.0
1759830038.8547213,0,0.0,5.999996662139893,3.1415748412625852,0.0,8.000000952262933,5.999999045267149,3.141591781289805,0.0,16.00001080075487,5.999987398721629,-3.141571484085616,0.0,0.0,0.0,0.0,0.0
