timestamp,observer_vehicle_id,vehicle_0_x,vehicle_0_y,vehicle_0_theta,vehicle_0_velocity,vehicle_1_x,vehicle_1_y,vehicle_1_theta,vehicle_1_velocity,vehicle_2_x,vehicle_2_y,vehicle_2_theta,vehicle_2_velocity,vehicle_3_x,vehicle_3_y,vehicle_3_theta,vehicle_3_velocity
1759830037.9334307,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830037.9449022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830037.9557776,2,0.0,0.0,0.0,0.0,1.9738991229413616,1.4804239304186242,0.7751480668034959,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830037.9662266,2,0.0,0.0,0.0,0.0,3.4418736858509322,2.58140454635748,1.351620101939946,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830037.9767342,2,0.0,1.444657285006315,0.7564209978202826,0.0,4.537877238338425,3.403406982078969,1.78201952055587,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830037.9873142,2,0.0,2.527016531556404,1.3231431330787142,0.0,5.359357445603524,4.019516966153688,2.1046139161752415,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830037.9977014,2,0.0,3.3413823567812053,1.74954420169243,0.0,5.97769114351904,4.48326711059588,2.3474328956296984,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830038.0079236,2,0.0,3.9566375915204417,2.071691179668297,0.0,6.445033944414,4.833774113771805,2.53095791189722,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830038.0183809,2,0.0,4.423100366133728,2.315930585845144,0.0,6.799498611006301,5.099622539768949,2.670155805987034,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830038.0298038,2,0.0,4.777674124950024,2.50158502391039,0.0,7.069046836110186,5.301783652364726,2.776007104653322,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830038.0402606,2,0.0,5.04868555948389,2.643486319019228,0.0,7.275153084858052,5.456363295928517,2.8569448073029697,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830038.0509443,2,0.0,5.272401065843158,2.7606235170969073,0.0,7.433305724853812,5.57497774293213,2.9190511792688816,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830038.0619571,2,0.0,5.4411025559990795,2.8489554355677664,0.0,7.56540494136372,5.674052127756519,2.970926399797541,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830038.0725322,2,0.0,5.568915545210109,2.9158781790009796,0.0,7.665332470907025,5.748997754067491,3.0101678333873783,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830038.0826218,2,0.0,5.666194261712647,2.9668132101445113,0.0,7.7412704589655865,5.805951229269516,3.039988599786437,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830038.0941572,2,0.0,5.740365684421298,3.005649287155525,0.0,7.799082361281466,5.8493101439459245,3.062691271770814,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830038.1045632,2,0.0,5.797245582051299,3.035431540266866,0.0,7.843349284114387,5.882510326835817,3.0800748448513606,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830038.1157846,2,0.0,5.840981698360214,3.0583317236408276,0.0,7.877335844123385,5.908000239752417,3.093421330485854,0.0,16.0,6.0,-0.05483113549895436,0.0,0.0,0.0,0.0,0.0
1759830038.1327686,2,0.0,5.876957469837227,3.0771685988225266,0.0,7.903323804509308,5.92749120462035,3.103626774634031,0.0,16.000034046173095,5.999996217091878,-2.8798349506099328,0.0,0.0,0.0,0.0,0.0
1759830038.1432922,2,0.0,5.904405588618042,3.0915404042409884,0.0,7.923500711741181,5.942623880835025,3.1115502244461744,0.0,16.00003423664231,5.999996195928632,-3.1211049235776187,0.0,0.0,0.0,0.0,0.0
1759830038.153726,2,0.0,5.925431244878444,3.1025494152039244,0.0,7.940411836213423,5.95530722066127,3.118191204874089,0.0,16.000034296400493,5.999996189288834,3.1393844070507058,0.0,0.0,0.0,0.0,0.0
1759830038.1651275,2,0.0,5.94157717476487,3.11100340669532,0.0,7.953380771637071,5.965033919523476,3.1232840918941513,0.0,16.000034318608083,5.999996186821324,3.1362009897758245,0.0,0.0,0.0,0.0,0.0
1759830038.1764743,2,0.0,5.954028103234705,3.1175226994263294,0.0,7.9633684594801135,5.972524683322165,3.127206246189369,0.0,16.000034327056927,5.999996185882564,3.1358336341942543,0.0,0.0,0.0,0.0,0.0
1759830038.187254,2,0.0,5.963676711847917,3.1225747004998925,0.0,7.971097966900617,5.978321812275041,3.130241615456578,0.0,16.000034330282226,5.999996185524197,3.136292064366909,0.0,0.0,0.0,0.0,0.0
1759830038.1975484,2,0.0,5.971187949755944,3.1265075765752246,0.0,7.977107275467138,5.982828792446293,3.132601464480283,0.0,16.000034331514076,5.999996185387325,3.136946471722874,0.0,0.0,0.0,0.0,0.0
1759830038.209109,2,0.0,5.977045892895739,3.129574789291326,0.0,7.981787770335417,5.986339162621075,3.1344394897910313,0.0,16.000034331984594,5.999996185335045,3.137453908256102,0.0,0.0,0.0,0.0,0.0
1759830038.219541,2,0.0,5.98203015030466,3.132184541100132,0.0,7.9854543620735035,5.989089105659729,3.1358793564308725,0.0,16.000034332164315,5.9999961853150765,3.1380215916986867,0.0,0.0,0.0,0.0,0.0
1759830038.2302482,2,0.0,5.985874257107404,3.1341973112800474,0.0,7.988336087225065,5.991250398922226,3.1370110068046584,0.0,16.000034332232964,5.999996185307449,3.13847056636833,0.0,0.0,0.0,0.0,0.0
1759830038.2404408,2,0.0,5.988852697199087,3.135756819302803,0.0,7.990799789048863,5.993098174776106,3.1379784998663363,0.0,16.000034332259187,5.999996185304535,3.1388665835582845,0.0,0.0,0.0,0.0,0.0
1759830038.2512188,2,0.0,5.991166946300199,3.136968557638556,0.0,7.992713388813748,5.994533374200562,3.138729968439956,0.0,16.000034332269202,5.999996185303422,3.1391569136533697,0.0,0.0,0.0,0.0,0.0
1759830038.2622275,2,0.0,5.99297143783651,3.1379133874626404,0.0,7.994204942185527,5.995652038918234,3.139315699848026,0.0,16.000034332273028,5.999996185302997,3.1393939119641328,0.0,0.0,0.0,0.0,0.0
1759830038.273053,2,0.0,5.9943843378495405,3.138653180387072,0.0,7.995372394564297,5.996527627958762,3.13977415714403,0.0,16.00003433227449,5.999996185302835,3.1396083259324,0.0,0.0,0.0,0.0,0.0
1759830038.283921,2,0.0,5.995494779502169,3.1392346064398944,0.0,7.996289603653085,5.997215534584007,3.140134344168668,0.0,16.000034332275046,5.999996185302773,3.139791461147393,0.0,0.0,0.0,0.0,0.0
1759830038.2943861,2,0.0,5.996371377851689,3.139693592391174,0.0,7.997013403906149,5.997758384622808,3.140418579751122,0.0,16.00003433227526,5.999996185302749,3.139962170646694,0.0,0.0,0.0,0.0,0.0
1759830038.3058589,2,0.0,5.9970648090327,3.1400566722103838,0.0,7.997585763562553,5.998187654245707,3.1406433447738227,0.0,16.00003433227534,5.99999618530274,3.1400765729873683,0.0,0.0,0.0,0.0,0.0
1759830038.3161614,2,0.0,5.9976613583327,3.140369024781086,0.0,7.9980410048421735,5.9985290851104525,3.1408221175356754,0.0,16.000034332275373,5.999996185302736,3.140214397270274,0.0,0.0,0.0,0.0,0.0
