time,x_vec_p1,x_vec_v1,x_vec_a1,x_vec_p2,x_vec_v2,x_vec_a2,x_vec_p3,x_vec_v3,x_vec_a3,dynamics_p1,dynamics_v1,dynamics_a1,dynamics_p2,dynamics_v2,dynamics_a2,dynamics_p3,dynamics_v3,dynamics_a3,measurement_p1,measurement_v1,measurement_a1,measurement_p2,measurement_v2,measurement_a2,measurement_p3,measurement_v3,measurement_a3,consensus_p1,consensus_v1,consensus_a1,consensus_p2,consensus_v2,consensus_a2,consensus_p3,consensus_v3,consensus_a3,local_meas_rel_pos,local_meas_vel,est_meas_rel_pos,est_meas_vel,meas_err_rel_pos,meas_err_vel,neighbor_count,consensus_norm,collective_control_1,collective_control_2,collective_control_3,fleet_x_0,fleet_v_0,fleet_x_1,fleet_v_1,fleet_x_2,fleet_v_2,fleet_x_3,fleet_v_3,dt,position,velocity,acceleration,control_input,local_measurement_p,local_measurement_v,true_position_0,true_velocity_0,true_acceleration_0,true_position_1,true_velocity_1,true_acceleration_1,true_position_2,true_velocity_2,true_acceleration_2,true_position_3,true_velocity_3,true_acceleration_3
1770917919.8328393,-27.221217447537676,-0.06818110742003591,-0.20102575060932895,5317.888494688543,334.18072672005655,-0.13399998047749279,9614.934147428407,619.6936359032154,-0.3488705648407819,-0.1284888326028346,-0.20102575060932895,0.631410941308306,334.08021900073055,-0.13399998047749279,0.2124998779843299,619.4884670144371,-0.3488705648407819,1.5554410302548867,-19.69643196201201,-11.29247183643756,-4.96170529981477,1.298202226683944,0.9859055648731483,-0.23405352221978384,6.992289022184451,3.049769038543589,0.38160350619908906,-18.11905985850834,-11.379723880770715,-4.096786092162321,-21.24341076097748,-12.20069763249098,0.023688996123975282,-30.15966825497167,-22.622019480326536,1.9790044695332485,-27.86983222367224,-0.0014904460168908493,-27.79465952869113,0.5781402705115235,-0.07517269498110934,-0.5796307165284144,1,50.0,-0.1,-0.1,-0.1,0.0,0.0,6.047714216815539,0.5495435147017801,5250.317890950242,334.7984513421784,9360.870135532505,620.3113605253372,0.023993492126464844,5.99998801528197,-0.0014904460168908493,0.0,0.0,-27.86983222367224,-0.0014904460168908493,33.85508839620055,0.6388384593754499,8.32736305351543e-07,5.99998801528197,-0.0014904460168908493,0.0,4.5023625335340505,0.007726405776280299,0.0,3.0008533918437976,1.3447245381996486e-05,0.0
1770917919.884644,-27.26214700847699,-0.07091093594577201,-0.2066284293593216,5326.4450978064815,334.4939042525708,-0.13508550941273723,9630.689244278565,620.3012211357645,-0.3498773301647464,-0.13289946475356848,-0.2066284293593216,0.6664276834957601,334.3913900709392,-0.13508550941273723,0.2192844338296076,620.0937437550836,-0.3498773301647464,1.5617333135296652,-18.555965388998814,-10.657231841015072,-4.669352818641261,1.269323216831562,0.9537501680357885,-0.21654190309477828,6.649917823481831,2.9074887180243123,0.3628032453729066,-18.163969134804987,-11.414595244659983,-4.10344606065846,-21.233414750125732,-12.19540129387019,0.02447135961466887,-30.129679849523917,-22.61893608735161,1.9846359924103811,-27.896878366401737,0.0049836003977543845,-27.827552468591144,0.5513515337138417,-0.06932589781059306,-0.5463679333160874,1,50.0,-0.1,-0.1,-0.1,0.0,0.0,6.035050097881485,0.5754104419857874,5258.800227223689,335.14022563050236,9376.360110941665,620.9475425136961,0.026833534240722656,5.999910707267169,0.0049836003977543845,0.0,0.0,-27.896878366401737,0.0049836003977543845,33.884278870428396,0.6272352665743646,7.740302436102253e-07,5.999910707267169,0.0049836003977543845,0.0,4.502403245458754,0.007165027140475723,0.0,3.000795102722212,0.002518733761119587,0.0
1770917919.9427013,-27.276231815724174,-0.05613277015571613,-0.2039310976626605,5336.0218286115,334.84311763691807,-0.1356685706864952,9648.315477577593,620.9767968845038,-0.35149001037162625,-0.11731209945451428,-0.2039310976626605,0.6495693603916282,334.7412377364133,-0.1356685706864952,0.22292856679059503,620.7694699808874,-0.35149001037162625,1.5718125648226642,-19.2467528323566,-10.960513160713198,-4.868573128543416,1.084223690938632,0.8641151893413017,-0.24447753965105268,6.583766830116882,2.843516396008192,0.35976794627472686,-18.21449291300182,-11.4533960150078,-4.1108591147061935,-21.222514119112233,-12.189543936753514,0.02527620096275509,-30.095862339622002,-22.61520792996047,1.990858984339203,-27.930880869311114,0.018935300246717947,-27.851474306440686,0.5841416357217025,-0.07940656287042813,-0.5652063354749846,1,49.99999999999999,-0.1,-0.1,-0.1,0.0,0.0,6.050718348093563,0.5661296995038976,5268.309164743344,335.4653801065777,9393.72309590319,621.5990593541634,0.027588605880737305,6.000785953040579,0.018935300246717947,0.0,0.0,-27.930880869311114,0.018935300246717947,33.9174504367747,0.6363626640865024,7.19462827284715e-07,6.000785953040579,0.018935300246717947,0.0,4.500118464840783,-0.000994106766825917,0.0,3.000832117473798,0.004294990989374663,0.0
1770917919.9931629,-27.307946905082627,-0.048160994023450816,-0.20691465788467991,5345.872284489366,335.19950698712233,-0.13696041195240086,9666.453581660706,621.6694704767921,-0.35312542080710646,-0.1102353913888548,-0.20691465788467991,0.6682166117792494,335.0963444661712,-0.13696041195240086,0.2310025747025054,621.4603703295987,-0.35312542080710646,1.5820338800444156,-19.139161837921474,-10.818193188741079,-4.863379151021202,0.876658995803301,0.7507589490853761,-0.26034657726204524,6.274904578064159,2.6782748532228795,0.34341153332595215,-18.266587618766835,-11.493858877388075,-4.118576880264061,-21.210809573014966,-12.183339421842893,0.026185894754031228,-30.060879779232874,-22.611530942073035,1.9973975058859568,-27.962392732214752,0.002518733761119587,-27.876925949703107,0.5632634820682791,-0.08546678251164508,-0.5607447483071596,1,50.0,-0.1,-0.1,-0.1,0.0,0.0,6.046085893712877,0.5921134118539678,5278.0743828702625,335.8397813929997,9411.562756576799,622.3097448826695,0.023877620697021484,6.000714456688881,0.002518733761119587,0.0,0.0,-27.962392732214752,0.002518733761119587,33.94941016326496,0.6189059324901617,6.687422994178487e-07,6.000714456688881,0.002518733761119587,0.0,4.500614759538815,0.013519755623502902,0.0,3.0007939755073254,-0.011388524931536168,0.0
1770917920.0496814,-27.33141406018057,-0.03696833470957038,-0.20874334120058544,5354.400984096132,335.5050721933142,-0.13828633377779886,9682.160188738279,622.264899072217,-0.3548434655805507,-0.099591337069746,-0.20874334120058544,0.6796458825036589,335.4009632908207,-0.13828633377779886,0.23928958611124296,622.0543371300492,-0.3548434655805507,1.5927716598784416,-20.31970941653926,-11.457416951547826,-5.170989651838731,0.8609531431973431,0.7594853226751029,-0.28237402414467616,6.56774207062191,2.7917588980250185,0.3596262175258799,-18.312177570283232,-11.52874807290354,-4.125257543291756,-21.200966986394494,-12.178068655110524,0.026922787157193515,-30.030203787977115,-22.6080105670484,2.0029995499257858,-28.00197286509426,-0.0029889522876689377,-27.908981939854375,0.5918929322460189,-0.09299092523988506,-0.5948818845336878,1,50.0,-0.1,-0.1,-0.1,0.0,0.0,6.059356286308416,0.5744561413821596,5286.556805441799,336.11649666940593,9427.053113019452,622.8763235483087,0.03104400634765625,6.000195865589674,-0.0029889522876689377,0.0,0.0,-28.00197286509426,-0.0029889522876689377,33.98634116045824,0.625874666615961,6.215974561206306e-07,6.000195865589674,-0.0029889522876689377,0.0,4.499098478480247,-0.025189041503660536,0.0,3.0004953285370983,0.0030329478699151033,0.0
1770917920.1094697,-27.39682760565903,-0.04123416053468013,-0.22010812432566368,5365.498064118086,335.90241273930013,-0.1404596385209985,9702.607394392277,623.0423939139218,-0.35641434422350904,-0.10726659783237924,-0.22010812432566368,0.750675777035398,335.79424241044615,-0.1404596385209985,0.25287274075624055,622.8272992818007,-0.35641434422350904,1.6025896513969315,-19.70524258119188,-11.455188494497492,-4.921086056939871,1.6907662602537856,1.1974606662635061,-0.20062980691533153,7.524649377692617,3.3416546338900046,0.409679934460226,-18.371439275893852,-11.574769748971285,-4.134034137831021,-21.18753453081289,-12.170937619487662,0.027953776261834436,-29.990197871943163,-22.603689285851765,2.0104289996420275,-28.030691840858136,-0.011388524931536168,-27.96813789831967,0.571034308868816,-0.06255394253846447,-0.5824228338003522,1,50.0,-0.1,-0.1,-0.1,0.0,0.0,6.029052993098631,0.5876271064209092,5297.564562514967,336.5312740062557,9447.172516234894,623.6712551808774,0.025426149368286133,6.00010818032536,-0.011388524931536168,0.0,0.0,-28.030691840858136,-0.011388524931536168,34.017462362965915,0.6163503285672356,5.7777621781682e-07,6.00010818032536,-0.011388524931536168,0.0,4.499373546482369,0.009059397116063567,0.0,3.0010034950850835,-0.003283691963370783,0.0
1770917920.1507843,-27.433468464266166,-0.04379017174306006,-0.2210330295474653,5374.617725775831,336.2387482831791,-0.1398420587723631,9719.397352444159,623.6930218594836,-0.35636754520347796,-0.11010008060729964,-0.2210330295474653,0.756456434671658,336.1304857566832,-0.1398420587723631,0.24901286732726946,623.4778490694265,-0.35636754520347796,1.602297157521737,-20.040719588204063,-11.679810471025318,-4.996823802233034,1.793142267445014,1.2574817957281736,-0.19775084235163004,7.752113071207407,3.4530881072714315,0.42189367035063835,-18.420642388819964,-11.612496456895698,-4.141234152963611,-21.176734530501943,-12.165125146843264,0.028743096567766937,-29.956923218013237,-22.599810952724773,2.016470814063711,-28.06872653269724,-0.012765547462283209,-28.00748298744033,0.5800484105805548,-0.06124354525691089,-0.592813958042838,1,50.0,-0.1,-0.1,-0.1,0.0,0.0,6.026788067619198,0.568478297660436,5306.622677281942,336.8510167525826,9463.710716851603,624.305290328887,0.017986774444580078,5.999629671728711,-0.012765547462283209,0.0,0.0,-28.06872653269724,-0.012765547462283209,34.05308805198794,0.6215921061967011,5.370442789767152e-07,5.999629671728711,-0.012765547462283209,0.0,4.499373546482369,0.009059397116063567,0.0,3.001694482435364,0.02658766884269885,0.0
1770917920.2079768,-27.46458877275051,-0.04897660497944127,-0.22281611631840142,5381.076783000068,336.4776623791444,-0.13943701588635707,9731.28997181682,624.1552195758482,-0.3562286870563925,-0.1158214398749617,-0.22281611631840142,0.7676007269900089,336.368986439483,-0.13943701588635707,0.24648134928973164,623.9396750300698,-0.3562286870563925,1.601429294102453,-19.56865313320306,-11.455152196890642,-4.8654104123957405,1.8763662129276242,1.2954326194518797,-0.18236131337372755,7.738900638739682,3.464736506466595,0.42088759530600794,-18.45543630328831,-11.639525121325384,-4.146373363357515,-21.168765605781548,-12.160882773563372,0.02934974202810079,-29.933323803095817,-22.597205882628348,2.020830923615173,-28.0932531588747,-0.003283691963370783,-28.037501873339263,0.5763770019625226,-0.05575128553543607,-0.5796606939258934,1,50.0,-0.1,-0.1,-0.1,0.0,0.0,6.031308838472191,0.5748619773441737,5313.04223032285,337.10150096146805,9475.421701692148,624.7790581581718,0.024913549423217773,5.999949151843436,-0.003283691963370783,0.0,0.0,-28.0932531588747,-0.003283691963370783,34.081168033099075,0.6242251567183851,4.991838498808007e-07,5.999949151843436,-0.003283691963370783,0.0,4.498767201404433,0.0019215966467005642,0.0,3.0012802315888583,0.01353017199483168,0.0
1770917920.2744248,-27.49520847842794,-0.049934361340421084,-0.22160622272757644,5390.031064398696,336.809433086756,-0.138570764451121,9747.773072573302,624.795640144623,-0.3561916663741602,-0.11641622815869401,-0.22160622272757644,0.7600388920473526,336.7013799906024,-0.138570764451121,0.2410672778195062,624.5807295485571,-0.3561916663741602,1.6011979148385014,-19.00749414596928,-11.004994843696021,-4.758944914562859,1.5200795281526116,1.0953752155967353,-0.20300449427400166,7.108587207621969,3.1411955234365854,0.3872842123298872,-18.503784649464876,-11.676604688098653,-4.153440978574449,-21.15828592733116,-12.155270851553635,0.03008687947117833,-29.90030852200971,-22.593247144797736,2.0268054437157983,-28.12845596554596,0.003354967472195537,-28.06454004892739,0.5644385683315124,-0.06391591661856921,-0.5610836008593169,1,50.0,-0.1,-0.1,-0.1,0.0,0.0,6.02536805860973,0.5754192456015428,5321.921204927624,337.43478669369796,9491.63691497676,625.420993751565,0.030235767364501953,6.000148381552444,0.003354967472195537,0.0,0.0,-28.12845596554596,0.003354967472195537,34.114373452898604,0.6173285977858689,4.639924988111169e-07,6.000148381552444,0.003354967472195537,0.0,4.498781593806199,-0.006407132301622197,0.0,2.9996791506834395,-0.01736717807030329,0.0
1770917920.3399959,-27.513958455575597,-0.03632815652227077,-0.2169337397464947,5400.897186777518,337.2058867452742,-0.13832960687100807,9767.77674257398,625.5629710380332,-0.3573504012579239,-0.10140827844621918,-0.2169337397464947,0.730835873415592,337.09930774128895,-0.13832960687100807,0.2395600429438004,625.3491869136706,-0.3573504012579239,1.6084400078620242,-19.380078442793707,-10.64067448626827,-5.00983032055206,0.10779612537553464,0.3401723768092178,-0.33033252815661285,5.300918945138261,2.133960792211179,0.29221246727775907,-18.56275222690718,-11.722442227489523,-4.162142468776648,-21.144642671599517,-12.14800744432655,0.031120486359772,-29.860091542167595,-22.588738455327558,2.0342096951135717,-28.198562684795828,0.01353017199483168,-28.08684665036144,0.5762939826194771,-0.11171603443438727,-0.5627638106246454,1,50.0,-0.1,-0.1,-0.1,0.0,0.0,6.041232459577906,0.5780447731496627,5332.706299790188,337.82025967494616,9511.332652396339,626.1773439677052,0.03155875205993652,5.999633966558702,0.01353017199483168,0.0,0.0,-28.198562684795828,0.01353017199483168,34.17304969181775,0.6140340767349841,4.008776271878404e-07,5.999633966558702,0.01353017199483168,0.0,4.499867461495749,0.0065828727657156515,0.0,2.9998779827098803,0.0070223941447869415,0.0
