time,x_vec_p1,x_vec_v1,x_vec_a1,x_vec_p2,x_vec_v2,x_vec_a2,x_vec_p3,x_vec_v3,x_vec_a3,dynamics_p1,dynamics_v1,dynamics_a1,dynamics_p2,dynamics_v2,dynamics_a2,dynamics_p3,dynamics_v3,dynamics_a3,measurement_p1,measurement_v1,measurement_a1,measurement_p2,measurement_v2,measurement_a2,measurement_p3,measurement_v3,measurement_a3,consensus_p1,consensus_v1,consensus_a1,consensus_p2,consensus_v2,consensus_a2,consensus_p3,consensus_v3,consensus_a3,local_meas_rel_pos,local_meas_vel,est_meas_rel_pos,est_meas_vel,meas_err_rel_pos,meas_err_vel,neighbor_count,consensus_norm,collective_control_1,collective_control_2,collective_control_3,fleet_x_0,fleet_v_0,fleet_x_1,fleet_v_1,fleet_x_2,fleet_v_2,fleet_x_3,fleet_v_3,dt,position,velocity,acceleration,control_input,local_measurement_p,local_measurement_v,true_position_0,true_velocity_0,marker,true_acceleration_0,true_position_1,true_velocity_1,true_acceleration_1,true_position_2,true_velocity_2,true_acceleration_2,true_position_3,true_velocity_3,true_acceleration_3
1771193924,-16.07520981,-0.780800263,0.370178025,-15.93664615,-0.661503143,0.229266628,-16.231193,-0.734894017,0.200093799,-0.410622238,0.370178025,-1.306056681,-0.06205849,0.229266628,-0.425275199,0.064644436,0.200093799,-0.24296426,-4.255494308,-2.480999789,1.670137826,-2.557155658,-1.002451424,0.03122312,-2.647274107,-0.974195182,-0.013742907,-4.116535853,-2.17273854,0.216787305,-2.124537098,-0.86504741,-0.408463813,-2.003060909,-0.822033534,-0.260988739,-17.27489311,0.004484502,-16.43266165,-0.442548155,-0.842231458,0.447032658,1,5.647882061,0.161208956,0.161222596,0.161219517,0,0,6.801559128,-0.403897435,6.424723097,-0.284600315,5.688167438,-0.357991188,0.028945684,6.000090388,0.012366503,0,0,-17.27489311,0.004484502,23.28719288,0.338252108,,4.64E-09,6.000090388,0.012366503,0,4.49867893,-0.009662796,0,3.000646782,0.010941365,0
1771193924,-16.0911178,-0.77900804,0.374441546,-15.95096492,-0.658844117,0.229683786,-16.24796901,-0.733506588,0.200217732,-0.404566493,0.374441546,-1.332644968,-0.054718785,0.229683786,-0.427895269,0.070836476,0.200217732,-0.243808013,-4.247572865,-2.478821142,1.688897376,-2.550872638,-0.998648361,0.031646225,-2.646098128,-0.972777964,-0.01344177,-4.180919066,-2.206294703,0.24797409,-2.320009148,-0.947193632,-0.406924775,-2.274853215,-0.934688679,-0.275054716,-17.29498519,0.00912097,-16.44932695,-0.441790847,-0.845658247,0.450911817,1,5.914285491,0.161218352,0.161220543,0.16120845,0,0,6.836831015,-0.440755932,6.497575902,-0.320592009,5.795826286,-0.39525448,0.030875444,6.000348334,0.011108027,0,0,-17.29498519,0.00912097,23.30872825,0.337217192,,4.31E-09,6.000348334,0.011108027,0,4.498498816,-0.009967392,0,3.000801691,-0.011605385,0
1771193924,-16.10566693,-0.775861366,0.377784688,-15.9597824,-0.653341216,0.230013404,-16.25724426,-0.7285008,0.200767467,-0.398076678,0.377784688,-1.353304101,-0.045543124,0.230013404,-0.429748549,0.080064758,0.200767467,-0.246946324,-4.397070135,-2.543712219,1.547968859,-2.654607265,-1.051544925,0.028350787,-2.704853734,-1.00338549,-0.016439654,-4.02377836,-2.121137004,0.22071886,-1.732048493,-0.684936401,-0.397356861,-1.579323117,-0.636155343,-0.239580076,-17.31454523,0.002833946,-16.48488628,-0.420780653,-0.829658947,0.423614599,1,5.227055324,0.161256032,0.161253636,0.161256055,0,0,6.841705496,-0.438644173,6.503714053,-0.316124023,5.7975358,-0.391283607,0.017109156,5.999859617,0.000139507,0,0,-17.31454523,0.002833946,23.32744486,0.355080713,,4.01E-09,5.999859617,0.000139507,0,4.498558324,-0.002297247,0,3.000521172,0.000457766,0
1771193924,-16.11886439,-0.776627694,0.377338924,-15.9763458,-0.655678243,0.229944267,-16.2751313,-0.731348836,0.200360168,-0.39928877,0.377338924,-1.351162747,-0.048395052,0.229944267,-0.429447752,0.076294524,0.200360168,-0.244687645,-4.202430202,-2.446755022,1.619661387,-2.527334009,-0.992577657,0.030181307,-2.609176837,-0.961510199,-0.013945154,-4.081906307,-2.152393498,0.237300883,-1.983298635,-0.795197299,-0.398996244,-1.902976602,-0.77401561,-0.25770809,-17.32227468,0.013523522,-16.49731741,-0.421546981,-0.824957267,0.435070504,1,5.5102552,0.161152884,0.161232627,0.161210145,0,0,6.83012745,-0.421546981,6.473243571,-0.30059753,5.750726202,-0.376268123,0.024397135,6.000017214,0.01810477,0,0,-17.32227468,0.013523522,23.32744486,0.355080713,,4.01E-09,6.000017214,0.01810477,0,4.498325541,0.008843627,0,3.000497106,-0.011389471,0
1771193924,-16.13154633,-0.774603283,0.37810006,-15.99079941,-0.654883777,0.229937675,-16.29049919,-0.731034953,0.200337608,-0.396503223,0.37810006,-1.35542575,-0.046846042,0.229937675,-0.431120948,0.07734039,0.200337608,-0.244425781,-4.424515058,-2.555390608,1.519995819,-2.673797348,-1.061441868,0.027699568,-2.715279687,-1.008966395,-0.017016486,-4.131946954,-2.178447813,0.255449479,-2.185306574,-0.882099674,-0.400142978,-2.16158985,-0.882363451,-0.271484463,-17.33799582,-0.001641736,-16.51175394,-0.419792398,-0.826241881,0.418150662,1,5.755205796,0.16123194,0.160958323,0.161229483,0,0,6.8154211,-0.41952257,6.455971089,-0.299803064,5.732225547,-0.37595424,0.026815176,6.000043118,-0.008141132,0,0,-17.33799582,-0.001641736,23.34851969,0.354810885,,3.72E-09,6.000043118,-0.008141132,0,4.499633822,0.030467409,0,3.000198523,-0.008566221,0
1771193925,-16.1500239,-0.774572251,0.375663112,-16.00515456,-0.65352705,0.229849764,-16.30327258,-0.729057745,0.200606891,-0.398909138,0.375663112,-1.340250674,-0.048014173,0.229849764,-0.428810806,0.077062023,0.200606891,-0.24611947,-4.331180986,-2.517607787,1.632450968,-2.607329591,-1.026249969,0.030295465,-2.682795688,-0.990300875,-0.014836503,-4.076207012,-2.149050017,0.227066184,-1.945781166,-0.778686505,-0.402079567,-1.888694548,-0.769655382,-0.25977314,-17.35818452,0.006805919,-16.51636505,-0.433658851,-0.841819464,0.440464771,1,5.483296656,0.161223005,0.161240035,0.161227776,0,0,6.818257156,-0.419761366,6.461842664,-0.298716165,5.737971498,-0.37424686,0.026979685,6.000043845,0.010426343,0,0,-17.35818452,0.006805919,23.37168749,0.3409134,,3.46E-09,6.000043845,0.010426343,0,4.499023916,-0.006559198,0,3.000401673,0.009675358,0
1771193925,-16.16766546,-0.774380551,0.37742041,-16.02429833,-0.65400496,0.229945926,-16.32261807,-0.72959838,0.200574979,-0.396960141,0.37742041,-1.351042783,-0.046638624,0.229945926,-0.42932893,0.078342935,0.200574979,-0.246006563,-4.452728859,-2.570560114,1.519600061,-2.691549922,-1.069103954,0.027654202,-2.730863424,-1.015217491,-0.017252114,-4.151712899,-2.188900387,0.252987909,-2.219294244,-0.897175247,-0.403807803,-2.225009902,-0.910707915,-0.277346233,-17.37863446,0.000406183,-16.54942797,-0.418237495,-0.82920649,0.418643677,1,5.817408168,0.161253565,0.161253297,0.161213929,0,0,6.837489182,-0.433467151,6.493947871,-0.31309156,5.784313112,-0.38868498,0.021651506,6.000534951,-0.002336562,0,0,-17.37863446,0.000406183,23.3928027,0.356143056,,3.22E-09,6.000534951,-0.002336562,0,4.500093133,0.003305905,0,3.000676343,0.011717911,0
1771193925,-16.1827777,-0.774472338,0.37559236,-16.03553318,-0.6527488,0.22999211,-16.33187432,-0.727518419,0.200879996,-0.398879979,0.37559236,-1.339981363,-0.04716433,0.22999211,-0.429610505,0.078946047,0.200879996,-0.247746764,-4.638342611,-2.656576142,1.393461374,-2.816944338,-1.130453843,0.024637296,-2.812192078,-1.054104183,-0.02035888,-4.065893184,-2.143353164,0.221803849,-1.906813674,-0.761892719,-0.408481271,-1.796849971,-0.729952973,-0.255891286,-17.39891069,-0.009089769,-16.57841493,-0.404362771,-0.820495765,0.395273001,1,5.420784489,0.161195342,0.161254429,0.161240513,0,0,6.828354289,-0.418329282,6.472204552,-0.296605744,5.74723877,-0.371375363,0.030350447,6.00043568,-0.013159463,0,0,-17.39891069,-0.009089769,23.41286386,0.370109568,,2.99E-09,6.00043568,-0.013159463,0,4.499474293,-0.001809087,0,3.000173209,-0.006454324,0
1771193925,-16.21225798,-0.778649489,0.370483656,-16.06458751,-0.656954431,0.230098581,-16.36029436,-0.731259755,0.200509285,-0.408165833,0.370483656,-1.307972363,-0.056372194,0.230098581,-0.431359734,0.069831767,0.200509285,-0.246336109,-4.564419262,-2.624431968,1.462637957,-2.765685178,-1.104342719,0.026255607,-2.783051185,-1.038960151,-0.01888291,-4.205907977,-2.216724488,0.229346772,-2.333963826,-0.950776118,-0.411869573,-2.310746195,-0.948666277,-0.283541371,-17.42100406,-0.010883492,-16.59271338,-0.419544603,-0.828290683,0.408661112,1,5.957939209,0.161208078,0.161081024,0.161095507,0,0,6.809145803,-0.408539921,6.443661136,-0.286844863,5.709104471,-0.361150188,0.024219513,6.000076342,-0.01165223,0,0,-17.42100406,-0.010883492,23.43580931,0.359104886,,2.78E-09,6.000076342,-0.01165223,0,4.498918519,-0.022631479,0,3.000034773,-0.021657496,0
1771193925,-16.23082652,-0.779551032,0.368674914,-16.0764089,-0.655100864,0.230262437,-16.37004207,-0.728590392,0.200953043,-0.410876118,0.368674914,-1.296574129,-0.056163512,0.230262437,-0.43220741,0.071300003,0.200953043,-0.24814142,-4.396431931,-2.546193532,1.573295632,-2.652442504,-1.049129035,0.028908944,-2.708844834,-1.003702794,-0.016115305,-4.128753384,-2.17396998,0.196161491,-1.951285709,-0.783151009,-0.390807073,-1.822388151,-0.7387699,-0.253799798,-17.44117111,0.004028182,-16.60579684,-0.425029683,-0.835374266,0.429057865,1,5.506005337,0.161223054,0.161109251,0.161250416,0,0,6.825428932,-0.420446146,6.475842538,-0.295995978,5.751694874,-0.369485506,0.026780605,6.000313919,0.010418899,0,0,-17.44117111,0.004028182,23.45492973,0.354521349,,2.58E-09,6.000313919,0.010418899,0,4.500011537,0.021516883,0,3.000008391,-0.003724106,0
1771193925,-16.24899863,-0.779646067,0.37083236,-16.09669039,-0.656057349,0.22992791,-16.39187246,-0.730303811,0.200673,-0.408813706,0.37083236,-1.309990715,-0.055297079,0.22992791,-0.429436065,0.071129459,0.200673,-0.246358767,-4.370487613,-2.541788985,1.659216727,-2.630159521,-1.034504896,0.030833388,-2.7091931,-0.999504644,-0.014820561,-4.206632167,-2.215459284,0.225970947,-2.24892043,-0.912069186,-0.393684024,-2.20572535,-0.900511455,-0.274699966,-17.46139394,0.007243405,-16.60920527,-0.439793363,-0.852188671,0.447036768,1,5.869512976,0.161233846,0.16121814,0.161255597,0,0,6.831055815,-0.425124718,6.484900052,-0.301536,5.765500451,-0.375782462,0.024065733,6.000007853,0.008621358,0,0,-17.46139394,0.007243405,23.47488368,0.339852703,,2.40E-09,6.000007853,0.008621358,0,4.500008207,-0.01031281,0,2.999919511,0.001592444,0
1771193925,-16.26278033,-0.778575078,0.373798584,-16.10719596,-0.65347047,0.229809539,-16.40227699,-0.727856812,0.200998384,-0.404776494,0.373798584,-1.328534084,-0.049862348,0.229809539,-0.428481551,0.076749695,0.200998384,-0.248435962,-4.435577837,-2.561666007,1.522774996,-2.68055387,-1.064186296,0.027746352,-2.72189358,-1.011470646,-0.017071902,-4.130166675,-2.176052273,0.220923625,-1.994234835,-0.799363866,-0.413209885,-1.884962898,-0.766179668,-0.259147548,-17.48017848,0.008299797,-16.65210398,-0.41067635,-0.828074502,0.418976148,1,5.553040513,0.16123313,0.161252491,0.16124863,0,0,6.850825719,-0.438722374,6.520027863,-0.313617767,5.812950934,-0.388004109,0.02478981,6.000126886,0.008752537,0,0,-17.48017848,0.008299797,23.4928284,0.367898727,,2.23E-09,6.000126886,0.008752537,0,4.499745503,0.003701491,0,2.999775018,0.005159099,0
1771193925,-16.28038575,-0.778867973,0.373137124,-16.12544575,-0.654338433,0.230118784,-16.42112174,-0.728954817,0.200840713,-0.405730849,0.373137124,-1.324554215,-0.051082525,0.230118784,-0.430903637,0.075141805,0.200840713,-0.247616068,-4.599729129,-2.656228704,1.576986338,-2.779904727,-1.103759413,0.028726021,-2.822257351,-1.048864189,-0.017730704,-4.207701869,-2.216661885,0.236555856,-2.256962263,-0.913959959,-0.413777904,-2.214013683,-0.905057707,-0.276827048,-17.49896237,-0.00563383,-16.64073211,-0.439653641,-0.85823026,0.434019811,1,5.879824528,0.16120845,0.161174202,0.161222142,0,0,6.823411897,-0.410969246,6.4647916,-0.286439706,5.730171706,-0.36105609,0.029206276,6.000197864,-0.011605385,0,0,-17.49896237,-0.00563383,23.51168282,0.339214332,,2.08E-09,6.000197864,-0.011605385,0,4.49951032,-0.015346082,0,2.999767665,-0.009730923,0
1771193925,-16.30368529,-0.780808137,0.373600811,-16.14221088,-0.653160856,0.230457585,-16.43669166,-0.727289059,0.201176009,-0.407207326,0.373600811,-1.327344531,-0.04910246,0.230457585,-0.432901612,0.077945346,0.201176009,-0.249506871,-4.713361171,-2.701209444,1.430941105,-2.861463755,-1.14741376,0.025364586,-2.860238846,-1.071423537,-0.020499872,-4.144073421,-2.182064015,0.207812264,-1.891776107,-0.754030431,-0.406014022,-1.76203836,-0.713006021,-0.251206829,-17.5278584,-0.008120585,-16.69067955,-0.41300574,-0.83717885,0.404885155,1,5.47415944,0.161225686,0.161193327,0.16125491,0,0,6.849591334,-0.441593805,6.525012267,-0.313946524,5.818606222,-0.388074727,0.030382395,6.00036508,-0.009186337,0,0,-17.5278584,-0.008120585,23.54748751,0.367802397,,1.79E-09,6.00036508,-0.009186337,0,4.49875063,-0.013382771,0,3.000541699,-0.001452191,0
1771193925,-16.33335355,-0.785230131,0.370434489,-16.17316417,-0.65811093,0.230411313,-16.46768945,-0.732066433,0.200604823,-0.414795642,0.370434489,-1.307652148,-0.057265129,0.230411313,-0.433840624,0.069384192,0.200604823,-0.245936956,-4.528861044,-2.604785029,1.458398348,-2.743641371,-1.095105804,0.026208512,-2.762597866,-1.030995965,-0.018645652,-4.284006025,-2.256121125,0.22594017,-2.354039223,-0.958025871,-0.409953261,-2.327133206,-0.953560462,-0.282126877,-17.53939796,-0.010408805,-16.71592582,-0.417427734,-0.823472139,0.407018929,1,6.043644356,0.161210145,0.160996813,0.16125491,0,0,6.831561688,-0.417427734,6.482059606,-0.290308533,5.751798359,-0.364264036,0.020290136,6.000396513,-0.011389471,0,0,-17.53939796,-0.010408805,23.54748751,0.367802397,,1.79E-09,6.000396513,-0.011389471,0,4.498293944,-0.027632305,0,3.000541699,-0.001452191,0
1771193925,-16.34673795,-0.784788403,0.368908793,-16.18223117,-0.656217224,0.230458409,-16.47511727,-0.729567311,0.200960798,-0.41587961,0.368908793,-1.297846855,-0.056850022,0.230458409,-0.432924529,0.07076069,0.200960798,-0.248185691,-4.482929569,-2.59473735,1.590344007,-2.705596415,-1.071001833,0.029171717,-2.759754362,-1.023198216,-0.016607582,-4.228772871,-2.226762646,0.210737585,-2.127887103,-0.859143012,-0.388908611,-2.119895932,-0.866564622,-0.271449411,-17.55600887,-0.004859436,-16.70737491,-0.439363044,-0.848633957,0.434503608,1,5.79838427,0.161253296,0.161190485,0.161251088,0,0,6.817735558,-0.416986006,6.470657173,-0.288414827,5.73953598,-0.361764914,0.029004335,6.000636366,-0.002481134,0,0,-17.55600887,-0.004859436,23.56771917,0.345425359,,1.67E-09,6.000636366,-0.002481134,0,4.498920766,0.014517116,0,3.0005125,-0.003469775,0
1771193925,-16.36617191,-0.78476131,0.371280175,-16.20063614,-0.655677755,0.230027863,-16.49162357,-0.72828163,0.201153855,-0.413481135,0.371280175,-1.312827491,-0.054369717,0.230027863,-0.429859972,0.074180264,0.201153855,-0.249492256,-4.356928412,-2.526063109,1.58379189,-2.626893864,-1.037520331,0.029191245,-2.688730989,-0.99513046,-0.015660115,-4.152469521,-2.187393454,0.20438093,-1.947833777,-0.780735718,-0.411822066,-1.806827832,-0.733627911,-0.256407434,-17.57447142,0.00531492,-16.74097735,-0.425194564,-0.833494074,0.430509484,1,5.523698798,0.161227776,0.161250268,0.161235094,0,0,6.840883213,-0.439335951,6.516671383,-0.310252396,5.808540216,-0.38285627,0.031114817,6.000809694,0.009675358,0,0,-17.57447142,0.00531492,23.58758948,0.359566746,,1.55E-09,6.000809694,0.009675358,0,4.499858717,-0.003778065,0,3.001098921,0.008387321,0
1771193925,-16.385399,-0.78374664,0.373351907,-16.22345667,-0.656510286,0.230374897,-16.51675572,-0.730159368,0.200881758,-0.410394733,0.373351907,-1.325599648,-0.052783482,0.230374897,-0.432093781,0.074449194,0.200881758,-0.247669419,-4.427902896,-2.560300187,1.547629098,-2.674001273,-1.059910034,0.02830325,-2.721899949,-1.010218527,-0.016695985,-4.231974642,-2.229767866,0.237451066,-2.282635311,-0.925798393,-0.411918678,-2.24592493,-0.918926077,-0.280246307,-17.59639994,0.00225437,-16.76348002,-0.421918986,-0.832919927,0.424173357,1,5.928085919,0.161255963,0.161239892,0.161254651,0,0,6.826370376,-0.424179894,6.485256248,-0.29694354,5.762549816,-0.370592622,0.032424688,6.000346715,0.000942706,0,0,-17.59639994,0.00225437,23.61136567,0.361827653,,1.44E-09,6.000346715,0.000942706,0,4.50005465,-0.006590219,0,3.00144663,-0.00165195,0
1771193925,-16.40505884,-0.782358228,0.372851866,-16.23785808,-0.65338898,0.23063845,-16.52977507,-0.726605969,0.201396692,-0.409506362,0.372851866,-1.322570954,-0.049898664,0.23063845,-0.433659122,0.078281039,0.201396692,-0.252268149,-4.474307857,-2.592996848,1.616415779,-2.698364219,-1.066361773,0.029756641,-2.759444416,-1.02175815,-0.016208583,-4.317186113,-2.272578222,0.245967833,-2.459893626,-1.001191074,-0.412900169,-2.445943167,-1.000446548,-0.28922437,-17.61492835,-0.003841716,-16.76127338,-0.44378546,-0.853654971,0.439943744,1,6.176919674,0.161240513,0.16125299,0.161033788,0,0,6.826837411,-0.420530575,6.485599496,-0.291561327,5.758460816,-0.364778316,0.01627779,6.000012851,-0.006454324,0,0,-17.61492835,-0.003841716,23.62729347,0.338572768,,1.34E-09,6.000012851,-0.006454324,0,4.499850034,-0.002637176,0,3.001766166,0.026380661,0
1771193925,-16.41428229,-0.781504731,0.373631198,-16.24255209,-0.650695531,0.230784912,-16.53360394,-0.723674582,0.201734417,-0.407873533,0.373631198,-1.327359216,-0.046279421,0.230784912,-0.434567691,0.082475946,0.201734417,-0.254821921,-4.512083977,-2.612476069,1.608431716,-2.722652684,-1.077280986,0.029531866,-2.779030985,-1.029992835,-0.016617997,-4.163867864,-2.190079494,0.201124929,-1.844667293,-0.73108367,-0.410487396,-1.640786589,-0.657283606,-0.243272683,-17.63220485,0.000998613,-16.77628296,-0.437999329,-0.855921885,0.438997942,1,5.428062236,0.161253723,0.161254082,0.16096291,0,0,6.855943141,-0.442931963,6.539796101,-0.312122763,5.833846068,-0.385101814,0.026486635,6.000060971,0.00307304,0,0,-17.63220485,0.000998613,23.64378348,0.343505402,,1.24E-09,6.000060971,0.00307304,0,4.499749154,-0.002034845,0,2.999139192,-0.02940979,0
1771193925,-16.43430856,-0.782796362,0.37574874,-16.26703276,-0.653752417,0.230929306,-16.56156769,-0.728203129,0.200988362,-0.407047622,0.37574874,-1.340614526,-0.047074371,0.230929306,-0.435805945,0.079463279,0.200988362,-0.248864062,-4.648262165,-2.678654304,1.543419178,-2.812732775,-1.119852611,0.027924301,-2.843422211,-1.059021416,-0.018550415,-4.251353403,-2.237565946,0.237249334,-2.220319001,-0.894963293,-0.411103112,-2.144704373,-0.871575109,-0.271927564,-17.66003732,-0.00230729,-16.80421835,-0.430090206,-0.855818969,0.427782915,1,5.871126001,0.161250416,0.161200355,0.161170112,0,0,6.848765881,-0.43929096,6.526288699,-0.310247015,5.816451491,-0.384697727,0.028626442,6.000007693,-0.003724106,0,0,-17.66003732,-0.00230729,23.6786,0.352706156,,1.07E-09,6.000007693,-0.003724106,0,4.500521499,0.013412288,0,2.998637127,-0.015735009,0
1771193925,-16.45732297,-0.784666802,0.374762711,-16.28533903,-0.653579514,0.231021525,-16.57929475,-0.727815468,0.201117556,-0.409904091,0.374762711,-1.334457268,-0.047795277,0.231021525,-0.436040914,0.079086324,0.201117556,-0.249883086,-4.641624577,-2.668696795,1.486245018,-2.812544526,-1.123122578,0.026674781,-2.829931017,-1.056513219,-0.019216582,-4.183092009,-2.201969664,0.213068694,-1.984812185,-0.793852214,-0.421992767,-1.801398517,-0.727658249,-0.252932679,-17.68052196,-0.003513775,-16.83847981,-0.418843161,-0.842042148,0.415329386,1,5.565840831,0.161249548,0.161254979,0.161136262,0,0,6.853237677,-0.431960646,6.526094978,-0.300873358,5.80724857,-0.375109312,0.027199745,6.000902319,-0.00403084,0,0,-17.68052196,-0.003513775,23.6950807,0.365823641,,9.99E-10,6.000902319,-0.00403084,0,4.499930258,-0.001395016,0,2.999501275,0.019476809,0
1771193926,-16.48094423,-0.787168211,0.373095885,-16.30915316,-0.656251857,0.231364967,-16.60511944,-0.731289893,0.200677818,-0.414072326,0.373095885,-1.324045342,-0.051791006,0.231364967,-0.440881646,0.073848776,0.200677818,-0.247311553,-4.549108657,-2.633805281,1.6206627,-2.745061242,-1.086206479,0.02975291,-2.801668852,-1.038427093,-0.016766547,-4.292032383,-2.259511787,0.231024688,-2.340366377,-0.949836348,-0.422387831,-2.262598931,-0.923857571,-0.278293519,-17.70383402,0.002557237,-16.84110964,-0.43983459,-0.862724381,0.442391827,1,6.015690922,0.16124863,0.160823903,0.161107969,0,0,6.835481042,-0.42134457,6.497700329,-0.290428216,5.767200295,-0.365466252,0.023891926,6.000669546,0.005159099,0,0,-17.70383402,0.002557237,23.72004494,0.347333621,,8.95E-10,6.000669546,0.005159099,0,4.501090058,0.036621836,0,3.000117951,0.021608858,0
1771193926,-16.49697926,-0.787196824,0.37466302,-16.32005948,-0.653982248,0.231633968,-16.61623447,-0.7292326,0.201017451,-0.412533804,0.37466302,-1.33398043,-0.047685259,0.231633968,-0.44009258,0.078081839,0.201017451,-0.249456896,-4.565508147,-2.643798423,1.630971842,-2.75464609,-1.089726599,0.02995846,-2.812535156,-1.042251539,-0.016770707,-4.129389628,-2.175355767,0.201838163,-1.799690257,-0.71415045,-0.417694343,-1.657199175,-0.671398505,-0.248645215,-17.72660855,0.00772358,-16.8597539,-0.437225355,-0.866854643,0.444948935,1,5.385818788,0.161226151,0.161219155,0.161104348,0,0,6.862928881,-0.439863203,6.546497284,-0.306648627,5.832221275,-0.381898979,0.024980068,6.000563373,0.009937727,0,0,-17.72660855,0.00772358,23.74235494,0.349971469,,8.32E-10,6.000563373,0.009937727,0,4.501525236,-0.010168204,0,2.999223097,-0.021041221,0
1771193926,-16.51817865,-0.789539446,0.377039955,-16.34510553,-0.657577933,0.231822823,-16.64314435,-0.733475105,0.200578242,-0.412499491,0.377039955,-1.349675958,-0.048715155,0.231822823,-0.442366681,0.075965915,0.200578242,-0.245843902,-4.452323849,-2.586750306,1.66668333,-2.681052254,-1.055966301,0.030891366,-2.755872831,-1.017792492,-0.015395469,-4.224618971,-2.226917882,0.238113051,-2.180998235,-0.880883522,-0.419086476,-2.146305475,-0.878937871,-0.275197481,-17.74884342,0.018232234,-16.88608819,-0.432090459,-0.862755228,0.450322693,1,5.833223955,0.161091802,0.161044154,0.161243218,0,0,6.863744266,-0.439567977,6.544423857,-0.307606464,5.829888665,-0.383503636,0.01456666,6.001050903,0.022735943,0,0,-17.74884342,0.018232234,23.76471757,0.357448987,,7.73E-10,6.001050903,0.022735943,0,4.50129458,-0.02494266,0,2.99911891,0.006653621,0
1771193926,-16.52750429,-0.78928879,0.378189182,-16.35309926,-0.65675142,0.231933692,-16.65091714,-0.732575998,0.200781565,-0.411099608,0.378189182,-1.355834525,-0.046628547,0.231933692,-0.442268606,0.078328441,0.200781565,-0.247247181,-4.763471788,-2.736272168,1.503025316,-2.88792509,-1.154575164,0.026885726,-2.900404764,-1.083844877,-0.020001211,-4.086015208,-2.152443951,0.203870223,-1.620793474,-0.633960386,-0.394422572,-1.505597663,-0.605779457,-0.240094429,-17.77011956,0.00498891,-16.91105129,-0.416452999,-0.859068272,0.421441908,1,5.219768495,0.161255658,0.161170715,0.161222016,0,0,6.869053084,-0.431839802,6.542760549,-0.299302433,5.820069675,-0.37512701,0.026032448,6.000844175,-0.000686801,0,0,-17.77011956,0.00498891,23.78514784,0.372835791,,7.19E-10,6.000844175,-0.000686801,0,4.501236526,-0.015678262,0,2.999324223,0.010574975,0
1771193926,-16.55584207,-0.794642077,0.376713677,-16.38729965,-0.664266496,0.231388044,-16.68518831,-0.739794375,0.200074681,-0.4179284,0.376713677,-1.346880464,-0.056164774,0.231388044,-0.438569934,0.068382027,0.200074681,-0.242658641,-4.59701478,-2.65748612,1.601377444,-2.776500813,-1.100865158,0.029266285,-2.824936181,-1.048704019,-0.017401173,-4.219860246,-2.22469998,0.233713865,-2.146369367,-0.866379602,-0.400960292,-2.146373163,-0.87934779,-0.275018376,-17.78993445,0.00980425,-16.92642738,-0.429414696,-0.863507075,0.439218946,1,5.812505681,0.161212803,0.161216855,0.161249298,0,0,6.851112048,-0.421806286,6.511085174,-0.291430704,5.780155104,-0.366958584,0.021195412,6.000996998,0.011867968,0,0,-17.78993445,0.00980425,23.80414138,0.365227381,,6.68E-10,6.000996998,0.011867968,0,4.499802993,-0.010493054,0,2.999585707,0.004940552,0
1771193926,-16.57269418,-0.795830556,0.377154184,-16.40184598,-0.664332149,0.231211203,-16.69812134,-0.739143285,0.200391734,-0.418676372,0.377154184,-1.34939435,-0.055966762,0.231211203,-0.438702585,0.069613836,0.200391734,-0.244605757,-4.734005825,-2.721699859,1.514826591,-2.868591551,-1.145564317,0.027183703,-2.886083156,-1.077522676,-0.019611631,-4.112755538,-2.169092412,0.214248745,-1.808111374,-0.718313127,-0.405963917,-1.759151323,-0.717938179,-0.255392755,-17.80839921,0.000512433,-16.94982621,-0.422867976,-0.858573003,0.423380409,1,5.412110844,0.161251088,0.161018789,0.161254813,0,0,6.862050367,-0.430603175,6.532003335,-0.299104767,5.809643879,-0.373915904,0.025887728,6.000898179,-0.003469775,0,0,-17.80839921,0.000512433,23.82160723,0.37296258,,6.21E-10,6.000898179,-0.003469775,0,4.500729621,0.027242494,0,3.000181724,-0.001529645,0
1771193926,-16.59961552,-0.800372643,0.375890436,-16.43074826,-0.669407178,0.231067398,-16.7254929,-0.743264424,0.200163284,-0.424482207,0.375890436,-1.341835384,-0.062449345,0.231067398,-0.436420378,0.063856693,0.200163284,-0.243426998,-4.524278606,-2.629200221,1.699400593,-2.72397854,-1.072519825,0.031517836,-2.801402886,-1.034345961,-0.015571424,-4.240200807,-2.236885588,0.236958225,-2.238441004,-0.908216676,-0.410938339,-2.263572054,-0.931986377,-0.281719193,-17.82861861,0.00983027,-16.95059976,-0.449015764,-0.878018856,0.458846034,1,5.925806101,0.161196774,0.161240137,0.161214965,0,0,6.849401769,-0.427410063,6.514713632,-0.296444599,5.79027083,-0.370301844,0.027672291,6.001526294,0.013823629,0,0,-17.82861861,0.00983027,23.84362451,0.351356879,,5.77E-10,6.001526294,0.013823629,0,4.50101177,0.007362186,0,3.000356823,0.011578074,0
