time,velocity,throttle,segment_index,segment_duration
1771193854,0.086014647,0.02,1,15
1771193854,0.054118424,0.02,1,15
1771193854,0.086773852,0.02,1,15
1771193854,0.080909928,0.02,1,15
1771193855,0.098755328,0.02,1,15
1771193855,0.093548599,0.02,1,15
1771193855,0.083942466,0.02,1,15
1771193855,0.092906779,0.02,1,15
1771193855,0.09715381,0.02,1,15
1771193855,0.081035561,0.02,1,15
1771193855,0.095772931,0.02,1,15
1771193855,0.081741129,0.02,1,15
1771193855,0.076208208,0.02,1,15
1771193855,0.085856971,0.02,1,15
1771193855,0.079021022,0.02,1,15
1771193855,0.102914494,0.02,1,15
1771193855,0.102914494,0.02,1,15
1771193855,0.087598721,0.02,1,15
1771193855,0.093164235,0.02,1,15
1771193855,0.097269072,0.02,1,15
1771193855,0.110000201,0.02,1,15
1771193855,0.086226206,0.02,1,15
1771193855,0.084904413,0.02,1,15
1771193856,0.075772016,0.02,1,15
1771193856,0.097182549,0.02,1,15
1771193856,0.096341939,0.02,1,15
1771193856,0.086400026,0.02,1,15
1771193856,0.099139478,0.02,1,15
1771193856,0.078839696,0.02,1,15
1771193856,0.079931223,0.02,1,15
1771193856,0.100683902,0.02,1,15
1771193856,0.08616079,0.02,1,15
1771193856,0.098275273,0.02,1,15
1771193856,0.096612981,0.02,1,15
1771193856,0.080007933,0.02,1,15
1771193856,0.090875105,0.02,1,15
1771193856,0.08790901,0.02,1,15
1771193856,0.094386587,0.02,1,15
1771193856,0.082630077,0.02,1,15
1771193856,0.065004486,0.02,1,15
1771193856,0.078188143,0.02,1,15
1771193857,0.122849294,0.02,1,15
1771193857,0.122849294,0.02,1,15
1771193857,0.071955377,0.02,1,15
1771193857,0.089005391,0.02,1,15
1771193857,0.089005391,0.02,1,15
1771193857,0.1026122,0.02,1,15
1771193857,0.110823376,0.02,1,15
1771193857,0.101621337,0.02,1,15
1771193857,0.096620781,0.02,1,15
1771193857,0.078108375,0.02,1,15
1771193857,0.060275239,0.02,1,15
1771193857,0.089987663,0.02,1,15
1771193857,0.059734897,0.02,1,15
1771193857,0.097869983,0.02,1,15
1771193857,0.097869983,0.02,1,15
1771193857,0.078175595,0.02,1,15
1771193857,0.097435384,0.02,1,15
1771193857,0.09067706,0.02,1,15
1771193858,0.076402802,0.02,1,15
1771193858,0.078495987,0.02,1,15
1771193858,0.09476003,0.02,1,15
1771193858,0.090443163,0.02,1,15
1771193858,0.086313313,0.02,1,15
1771193858,0.101079921,0.02,1,15
1771193858,0.097745591,0.02,1,15
1771193858,0.068947149,0.02,1,15
1771193858,0.101704769,0.02,1,15
1771193858,0.086497517,0.02,1,15
1771193858,0.104527414,0.02,1,15
1771193858,0.111175477,0.02,1,15
1771193858,0.111175477,0.02,1,15
1771193858,0.083352837,0.02,1,15
1771193858,0.099350556,0.02,1,15
1771193858,0.090815366,0.02,1,15
1771193858,0.109082944,0.02,1,15
1771193858,0.078140327,0.02,1,15
1771193858,0.078140327,0.02,1,15
1771193859,0.090688425,0.02,1,15
1771193859,0.080972366,0.02,1,15
1771193859,0.115775793,0.02,1,15
1771193859,0.092688086,0.02,1,15
1771193859,0.07545135,0.02,1,15
1771193859,0.085428812,0.02,1,15
1771193859,0.088010567,0.02,1,15
1771193859,0.082005582,0.02,1,15
1771193859,0.07321344,0.02,1,15
1771193859,0.078448583,0.02,1,15
1771193859,0.078448583,0.02,1,15
1771193859,0.091106395,0.02,1,15
1771193859,0.086437532,0.02,1,15
1771193859,0.072846522,0.02,1,15
1771193859,0.072846522,0.02,1,15
1771193859,0.073718455,0.02,1,15
1771193859,0.088794369,0.02,1,15
1771193859,0.078535273,0.02,1,15
1771193859,0.078535273,0.02,1,15
1771193860,0.071623775,0.02,1,15
1771193860,0.076875683,0.02,1,15
1771193860,0.073072124,0.02,1,15
1771193860,0.086598178,0.02,1,15
1771193860,0.086598178,0.02,1,15
1771193860,0.091706769,0.02,1,15
1771193860,0.09436853,0.02,1,15
1771193860,0.09436853,0.02,1,15
1771193860,0.090020077,0.02,1,15
1771193860,0.078891461,0.02,1,15
1771193860,0.078891461,0.02,1,15
1771193860,0.084215611,0.02,1,15
1771193860,0.059614372,0.02,1,15
1771193860,0.100929641,0.02,1,15
1771193860,0.100929641,0.02,1,15
1771193860,0.079935535,0.02,1,15
1771193860,0.098340674,0.02,1,15
1771193860,0.094255731,0.02,1,15
1771193860,0.095447418,0.02,1,15
1771193860,0.062187484,0.02,1,15
1771193860,0.062187484,0.02,1,15
1771193861,0.088390855,0.02,1,15
1771193861,0.076465613,0.02,1,15
1771193861,0.110432988,0.02,1,15
1771193861,0.095585078,0.02,1,15
1771193861,0.107566783,0.02,1,15
1771193861,0.075010196,0.02,1,15
1771193861,0.068865367,0.02,1,15
1771193861,0.083070939,0.02,1,15
1771193861,0.101405562,0.02,1,15
1771193861,0.091148488,0.02,1,15
1771193861,0.091148488,0.02,1,15
1771193861,0.082073131,0.02,1,15
1771193861,0.068144054,0.02,1,15
1771193861,0.08200777,0.02,1,15
1771193861,0.085367976,0.02,1,15
1771193861,0.089450085,0.02,1,15
1771193861,0.089770163,0.02,1,15
1771193861,0.10187624,0.02,1,15
1771193861,0.08636661,0.02,1,15
1771193862,0.099469052,0.02,1,15
1771193862,0.085354768,0.02,1,15
1771193862,0.099207792,0.02,1,15
1771193862,0.106497803,0.02,1,15
1771193862,0.091300572,0.02,1,15
1771193862,0.088039314,0.02,1,15
1771193862,0.094270818,0.02,1,15
1771193862,0.098867006,0.02,1,15
1771193862,0.101144067,0.02,1,15
1771193862,0.091931929,0.02,1,15
1771193862,0.091931929,0.02,1,15
1771193862,0.100360182,0.02,1,15
1771193862,0.083550737,0.02,1,15
1771193862,0.087839577,0.02,1,15
1771193862,0.088543052,0.02,1,15
1771193862,0.111138725,0.02,1,15
1771193862,0.102689065,0.02,1,15
1771193862,0.09326989,0.02,1,15
1771193863,0.082833648,0.02,1,15
1771193863,0.087461492,0.02,1,15
1771193863,0.071626415,0.02,1,15
1771193863,0.082469019,0.02,1,15
1771193863,0.093023705,0.02,1,15
1771193863,0.073865423,0.02,1,15
1771193863,0.109964254,0.02,1,15
1771193863,0.076217105,0.02,1,15
1771193863,0.095720164,0.02,1,15
1771193863,0.091851896,0.02,1,15
1771193863,0.086838115,0.02,1,15
1771193863,0.078061294,0.02,1,15
1771193863,0.065401204,0.02,1,15
1771193863,0.065401204,0.02,1,15
1771193863,0.07620199,0.02,1,15
1771193863,0.080161816,0.02,1,15
1771193863,0.080161816,0.02,1,15
1771193864,0.092345056,0.02,1,15
1771193864,0.092345056,0.02,1,15
1771193864,0.094950602,0.02,1,15
1771193864,0.075281312,0.02,1,15
1771193864,0.083038864,0.02,1,15
1771193864,0.07907386,0.02,1,15
1771193864,0.096919444,0.02,1,15
1771193864,0.093246156,0.02,1,15
1771193864,0.099161549,0.02,1,15
1771193864,0.099161549,0.02,1,15
1771193864,0.103014274,0.02,1,15
1771193864,0.077782014,0.02,1,15
1771193864,0.077782014,0.02,1,15
1771193864,0.086046822,0.02,1,15
1771193864,0.088613816,0.02,1,15
1771193864,0.06829808,0.02,1,15
1771193864,0.076794868,0.02,1,15
1771193864,0.110100418,0.02,1,15
1771193864,0.084146226,0.02,1,15
1771193865,0.084146226,0.02,1,15
1771193865,0.090293615,0.02,1,15
1771193865,0.087784021,0.02,1,15
1771193865,0.104693575,0.02,1,15
1771193865,0.077253994,0.02,1,15
1771193865,0.102158456,0.02,1,15
1771193865,0.103372981,0.02,1,15
1771193865,0.079677526,0.02,1,15
1771193865,0.072729978,0.02,1,15
1771193865,0.089813923,0.02,1,15
1771193865,0.075649136,0.02,1,15
1771193865,0.082278517,0.02,1,15
1771193865,0.078433656,0.02,1,15
1771193865,0.093410122,0.02,1,15
1771193865,0.093410122,0.02,1,15
1771193865,0.067070214,0.02,1,15
1771193865,0.092244123,0.02,1,15
1771193865,0.071321092,0.02,1,15
1771193866,0.067071588,0.02,1,15
1771193866,0.090200176,0.02,1,15
1771193866,0.103827529,0.02,1,15
1771193866,0.080240108,0.02,1,15
1771193866,0.101898395,0.02,1,15
1771193866,0.099520864,0.02,1,15
1771193866,0.079726043,0.02,1,15
1771193866,0.07564796,0.02,1,15
1771193866,0.07564796,0.02,1,15
1771193866,0.077877027,0.02,1,15
1771193866,0.084092172,0.02,1,15
1771193866,0.100340704,0.02,1,15
1771193866,0.101058407,0.02,1,15
1771193866,0.087528357,0.02,1,15
1771193866,0.063638838,0.02,1,15
1771193866,0.082035372,0.02,1,15
1771193866,0.076315743,0.02,1,15
1771193866,0.09818792,0.02,1,15
1771193866,0.123079334,0.02,1,15
1771193867,0.094877477,0.02,1,15
1771193867,0.120534332,0.02,1,15
1771193867,0.104058641,0.02,1,15
1771193867,0.104058641,0.02,1,15
1771193867,0.119903696,0.02,1,15
1771193867,0.115253851,0.02,1,15
1771193867,0.111584447,0.02,1,15
1771193867,0.125721243,0.02,1,15
1771193867,0.144927709,0.03,2,15
1771193867,0.125397975,0.03,2,15
1771193867,0.11660847,0.03,2,15
1771193867,0.132274942,0.03,2,15
1771193867,0.132815795,0.03,2,15
1771193867,0.11870306,0.03,2,15
1771193867,0.141411634,0.03,2,15
1771193867,0.123885339,0.03,2,15
1771193867,0.146986954,0.03,2,15
1771193867,0.132236749,0.03,2,15
1771193867,0.143157708,0.03,2,15
1771193868,0.137985468,0.03,2,15
1771193868,0.13632749,0.03,2,15
1771193868,0.136695744,0.03,2,15
1771193868,0.150262529,0.03,2,15
1771193868,0.141935215,0.03,2,15
1771193868,0.131502494,0.03,2,15
1771193868,0.145099596,0.03,2,15
1771193868,0.146628266,0.03,2,15
1771193868,0.141220895,0.03,2,15
1771193868,0.135753543,0.03,2,15
1771193868,0.140883774,0.03,2,15
1771193868,0.136345139,0.03,2,15
1771193868,0.155989508,0.03,2,15
1771193868,0.149520959,0.03,2,15
1771193868,0.151658174,0.03,2,15
1771193868,0.126226626,0.03,2,15
1771193868,0.17112372,0.03,2,15
1771193868,0.146486488,0.03,2,15
1771193868,0.134676504,0.03,2,15
1771193869,0.147036993,0.03,2,15
1771193869,0.132917963,0.03,2,15
1771193869,0.138600097,0.03,2,15
1771193869,0.134247584,0.03,2,15
1771193869,0.140379702,0.03,2,15
1771193869,0.141416028,0.03,2,15
1771193869,0.165609875,0.03,2,15
1771193869,0.164371431,0.03,2,15
1771193869,0.154828862,0.03,2,15
1771193869,0.1487549,0.03,2,15
1771193869,0.156759235,0.03,2,15
1771193869,0.15241702,0.03,2,15
1771193869,0.169911417,0.03,2,15
1771193869,0.15096711,0.03,2,15
1771193869,0.155427851,0.03,2,15
1771193869,0.153192677,0.03,2,15
1771193869,0.142687044,0.03,2,15
1771193870,0.146634361,0.03,2,15
1771193870,0.169412958,0.03,2,15
1771193870,0.166214567,0.03,2,15
1771193870,0.152237102,0.03,2,15
1771193870,0.164370713,0.03,2,15
1771193870,0.145878542,0.03,2,15
1771193870,0.154150303,0.03,2,15
1771193870,0.164173133,0.03,2,15
1771193870,0.122860371,0.03,2,15
1771193870,0.124741446,0.03,2,15
1771193870,0.174418628,0.03,2,15
1771193870,0.165025466,0.03,2,15
1771193870,0.128970879,0.03,2,15
1771193870,0.149313358,0.03,2,15
1771193870,0.13909726,0.03,2,15
1771193870,0.168403401,0.03,2,15
1771193870,0.168090454,0.03,2,15
1771193870,0.144261425,0.03,2,15
1771193871,0.146009572,0.03,2,15
1771193871,0.160588253,0.03,2,15
1771193871,0.155281862,0.03,2,15
1771193871,0.145923852,0.03,2,15
1771193871,0.148961556,0.03,2,15
1771193871,0.156551774,0.03,2,15
1771193871,0.165589431,0.03,2,15
1771193871,0.138420225,0.03,2,15
1771193871,0.14247368,0.03,2,15
1771193871,0.164646268,0.03,2,15
1771193871,0.161593026,0.03,2,15
1771193871,0.161593026,0.03,2,15
1771193871,0.17281473,0.03,2,15
1771193871,0.150936498,0.03,2,15
1771193871,0.158591257,0.03,2,15
1771193871,0.155289559,0.03,2,15
1771193871,0.147723917,0.03,2,15
1771193872,0.145403384,0.03,2,15
1771193872,0.171521987,0.03,2,15
1771193872,0.150047213,0.03,2,15
1771193872,0.129193081,0.03,2,15
1771193872,0.146890113,0.03,2,15
1771193872,0.159455205,0.03,2,15
1771193872,0.161077567,0.03,2,15
1771193872,0.143253818,0.03,2,15
1771193872,0.144944972,0.03,2,15
1771193872,0.144944972,0.03,2,15
1771193872,0.158939321,0.03,2,15
1771193872,0.172341879,0.03,2,15
1771193872,0.152867747,0.03,2,15
1771193872,0.145318438,0.03,2,15
1771193872,0.153986953,0.03,2,15
1771193872,0.16021366,0.03,2,15
1771193872,0.153507926,0.03,2,15
1771193872,0.177515477,0.03,2,15
1771193873,0.177515477,0.03,2,15
1771193873,0.137379345,0.03,2,15
1771193873,0.15892344,0.03,2,15
1771193873,0.171169715,0.03,2,15
1771193873,0.154494463,0.03,2,15
1771193873,0.1632069,0.03,2,15
1771193873,0.124107919,0.03,2,15
1771193873,0.158679285,0.03,2,15
1771193873,0.167439809,0.03,2,15
1771193873,0.141697771,0.03,2,15
1771193873,0.162964368,0.03,2,15
1771193873,0.168246915,0.03,2,15
1771193873,0.1307152,0.03,2,15
1771193873,0.148832711,0.03,2,15
1771193873,0.161014843,0.03,2,15
1771193873,0.161014843,0.03,2,15
1771193873,0.166289632,0.03,2,15
1771193873,0.121256895,0.03,2,15
1771193874,0.163688223,0.03,2,15
1771193874,0.133837129,0.03,2,15
1771193874,0.150502172,0.03,2,15
1771193874,0.168651083,0.03,2,15
1771193874,0.143904012,0.03,2,15
1771193874,0.176472332,0.03,2,15
1771193874,0.152841862,0.03,2,15
1771193874,0.157412352,0.03,2,15
1771193874,0.166545515,0.03,2,15
1771193874,0.165111798,0.03,2,15
1771193874,0.154938048,0.03,2,15
1771193874,0.126651929,0.03,2,15
1771193874,0.159637219,0.03,2,15
1771193874,0.154590628,0.03,2,15
1771193874,0.154590628,0.03,2,15
1771193874,0.176239367,0.03,2,15
1771193874,0.139136734,0.03,2,15
1771193874,0.143573199,0.03,2,15
1771193874,0.147737607,0.03,2,15
1771193874,0.147737607,0.03,2,15
1771193875,0.167534695,0.03,2,15
1771193875,0.162420841,0.03,2,15
1771193875,0.16712208,0.03,2,15
1771193875,0.160602674,0.03,2,15
1771193875,0.166274391,0.03,2,15
1771193875,0.153558889,0.03,2,15
1771193875,0.172728146,0.03,2,15
1771193875,0.153571694,0.03,2,15
1771193875,0.152330784,0.03,2,15
1771193875,0.144919652,0.03,2,15
1771193875,0.158978438,0.03,2,15
1771193875,0.158716447,0.03,2,15
1771193875,0.154918287,0.03,2,15
1771193875,0.167741468,0.03,2,15
1771193875,0.162004029,0.03,2,15
1771193875,0.156276426,0.03,2,15
1771193875,0.156019341,0.03,2,15
1771193876,0.147897114,0.03,2,15
1771193876,0.147897114,0.03,2,15
1771193876,0.14591906,0.03,2,15
1771193876,0.161744589,0.03,2,15
1771193876,0.155051959,0.03,2,15
1771193876,0.151089814,0.03,2,15
1771193876,0.138709771,0.03,2,15
1771193876,0.136969219,0.03,2,15
1771193876,0.156168514,0.03,2,15
1771193876,0.141392313,0.03,2,15
1771193876,0.14099427,0.03,2,15
1771193876,0.141477354,0.03,2,15
1771193876,0.162055155,0.03,2,15
1771193876,0.152803229,0.03,2,15
1771193876,0.144291133,0.03,2,15
1771193876,0.152562068,0.03,2,15
1771193876,0.158927719,0.03,2,15
1771193876,0.154823012,0.03,2,15
1771193877,0.188758282,0.03,2,15
1771193877,0.162885379,0.03,2,15
1771193877,0.152331293,0.03,2,15
1771193877,0.155000659,0.03,2,15
1771193877,0.144136079,0.03,2,15
1771193877,0.148811202,0.03,2,15
1771193877,0.156040254,0.03,2,15
1771193877,0.156270986,0.03,2,15
1771193877,0.142048372,0.03,2,15
1771193877,0.142048372,0.03,2,15
1771193877,0.14333273,0.03,2,15
1771193877,0.174553179,0.03,2,15
1771193877,0.174553179,0.03,2,15
1771193877,0.136246495,0.03,2,15
1771193877,0.171255912,0.03,2,15
1771193877,0.151795884,0.03,2,15
1771193877,0.143274291,0.03,2,15
1771193877,0.143274291,0.03,2,15
1771193878,0.144015137,0.03,2,15
1771193878,0.149072505,0.03,2,15
1771193878,0.141064021,0.03,2,15
1771193878,0.17712712,0.03,2,15
1771193878,0.148728165,0.03,2,15
1771193878,0.161537242,0.03,2,15
1771193878,0.163246671,0.03,2,15
1771193878,0.154026855,0.03,2,15
1771193878,0.142506429,0.03,2,15
1771193878,0.144432737,0.03,2,15
1771193878,0.136918389,0.03,2,15
1771193878,0.136918389,0.03,2,15
1771193878,0.150506159,0.03,2,15
1771193878,0.1577353,0.03,2,15
1771193878,0.136892733,0.03,2,15
1771193878,0.168399058,0.03,2,15
1771193878,0.173863938,0.03,2,15
1771193878,0.171757285,0.03,2,15
1771193879,0.12415201,0.03,2,15
1771193879,0.165725951,0.03,2,15
1771193879,0.161774921,0.03,2,15
1771193879,0.178424049,0.03,2,15
1771193879,0.148278204,0.03,2,15
1771193879,0.148278204,0.03,2,15
1771193879,0.164570432,0.03,2,15
1771193879,0.140817784,0.03,2,15
1771193879,0.167581778,0.03,2,15
1771193879,0.160752457,0.03,2,15
1771193879,0.156976758,0.03,2,15
1771193879,0.156976758,0.03,2,15
1771193879,0.155299834,0.03,2,15
1771193879,0.164703764,0.03,2,15
1771193879,0.158041004,0.03,2,15
1771193879,0.144842113,0.03,2,15
1771193879,0.166660516,0.03,2,15
1771193879,0.16159833,0.03,2,15
1771193880,0.146467782,0.03,2,15
1771193880,0.146467782,0.03,2,15
1771193880,0.138850384,0.03,2,15
1771193880,0.155842685,0.03,2,15
1771193880,0.159702984,0.03,2,15
1771193880,0.162584962,0.03,2,15
1771193880,0.149382274,0.03,2,15
1771193880,0.14189494,0.03,2,15
1771193880,0.149362902,0.03,2,15
1771193880,0.170512585,0.03,2,15
1771193880,0.161210446,0.03,2,15
1771193880,0.161210446,0.03,2,15
1771193880,0.160649068,0.03,2,15
1771193880,0.152489934,0.03,2,15
1771193880,0.167003797,0.03,2,15
1771193880,0.128294999,0.03,2,15
1771193880,0.128294999,0.03,2,15
1771193880,0.162543438,0.03,2,15
1771193881,0.147076909,0.03,2,15
1771193881,0.147076909,0.03,2,15
1771193881,0.160066914,0.03,2,15
1771193881,0.160066914,0.03,2,15
1771193881,0.136871491,0.03,2,15
1771193881,0.147400889,0.03,2,15
1771193881,0.153964602,0.03,2,15
1771193881,0.16743217,0.03,2,15
1771193881,0.144210214,0.03,2,15
1771193881,0.159272435,0.03,2,15
1771193881,0.154319628,0.03,2,15
1771193881,0.158763147,0.03,2,15
