timestamp,vehicle_id,x,y,theta,velocity,gps_available,dt,gps_x,gps_y,gps_theta,gps_velocity,control_steering,control_acceleration
1759683860.4746776,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.01,nan,nan,nan,nan,0.0,0.0
1759683860.484833,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.010155439376831055,nan,nan,nan,nan,0.0,0.0
1759683860.496156,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.011322975158691406,nan,nan,nan,nan,0.0,0.0
1759683860.5076625,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.01150655746459961,nan,nan,nan,nan,0.0,0.0
1759683860.5189338,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.011271238327026367,nan,nan,nan,nan,0.0,0.0
1759683860.529693,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.010759115219116211,nan,nan,nan,nan,0.0,0.0
1759683860.5407176,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.011024713516235352,nan,nan,nan,nan,0.0,0.0
1759683860.5519083,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.011190652847290039,nan,nan,nan,nan,0.0,0.0
1759683860.5631597,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.011251449584960938,nan,nan,nan,nan,0.0,0.0
1759683860.5740654,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.010905742645263672,nan,nan,nan,nan,0.0,0.0
1759683860.584587,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.010521650314331055,nan,nan,nan,nan,0.0,0.0
1759683860.5946052,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.010018110275268555,nan,nan,nan,nan,0.0,0.0
1759683860.6052969,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.010691642761230469,nan,nan,nan,nan,0.0,0.0
1759683860.6156137,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.010316848754882812,nan,nan,nan,nan,0.0,0.0
1759683860.6257792,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.01016545295715332,nan,nan,nan,nan,0.0,0.0
1759683860.636889,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.01110982894897461,nan,nan,nan,nan,0.0,0.0
1759683860.6471112,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.010222196578979492,nan,nan,nan,nan,0.0,0.0
1759683860.6577373,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.010626077651977539,nan,nan,nan,nan,0.0,0.0
1759683860.6708827,0,-1.2049998061259588,-0.8299993923703829,-0.7230016924469549,0.0,True,0.01314544677734375,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.681518,0,-1.2049998050413424,-0.8299993889710365,-0.718120078218913,0.0,True,0.0106353759765625,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.6924667,0,-1.2049998047010528,-0.829999387904519,-0.7176593156570164,0.0,True,0.010948657989501953,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.703785,0,-1.2049998045745929,-0.8299993875081751,-0.7175975308235074,0.0,True,0.011318206787109375,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.7142293,0,-1.2049998045264814,-0.8299993873573868,-0.717593232443761,0.0,True,0.010444402694702148,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.725057,0,-1.2049998045081152,-0.8299993872998241,-0.7176003913696665,0.0,True,0.01082754135131836,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.7362268,0,-1.2049998045011003,-0.8299993872778391,-0.7176110255116868,0.0,True,0.011169910430908203,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.7470262,0,-1.204999804498421,-0.8299993872694416,-0.7176230215870198,0.0,True,0.010799407958984375,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.7585347,0,-1.2049998044973975,-0.829999387266234,-0.7176327730734915,0.0,True,0.011508464813232422,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.768959,0,-1.2049998044970067,-0.8299993872650089,-0.7176427220724584,0.0,True,0.010424375534057617,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.7804348,0,-1.2049998044968575,-0.8299993872645409,-0.7176496401135122,0.0,True,0.011475801467895508,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.791308,0,-1.2049998044968004,-0.8299993872643622,-0.7176561657358675,0.0,True,0.010873079299926758,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.8022912,0,-1.2049998044967787,-0.8299993872642939,-0.7176614833477846,0.0,True,0.01098322868347168,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.8135252,0,-1.2049998044967702,-0.8299993872642678,-0.7176657491699228,0.0,True,0.011234045028686523,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.8240914,0,-1.2049998044967671,-0.8299993872642578,-0.7176698603126148,0.0,True,0.010566234588623047,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.8349414,0,-1.2049998044967658,-0.829999387264254,-0.7176730794102646,0.0,True,0.010849952697753906,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.846326,0,-1.2049998044967654,-0.8299993872642526,-0.7176755103964716,0.0,True,0.011384725570678711,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.8569033,0,-1.2049998044967651,-0.829999387264252,-0.7176781329032558,0.0,True,0.010577201843261719,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.8728309,0,-1.2049998044967651,-0.8299993872642518,-0.7176778385966021,0.0,True,0.015927553176879883,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.883787,0,-1.2049998044967651,-0.8299993872642517,-0.7176805797611827,0.0,True,0.010956048965454102,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.8938224,0,-1.2049998044967651,-0.8299993872642517,-0.7176833248803209,0.0,True,0.010035514831542969,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.9050217,0,-1.2049998044967651,-0.8299993872642517,-0.7176850053049328,0.0,True,0.011199235916137695,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.91525,0,-1.2049998044967651,-0.8299993872642517,-0.7176867609808149,0.0,True,0.010228395462036133,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.9257464,0,-1.2049998044967651,-0.8299993872642517,-0.7176881082039515,0.0,True,0.010496377944946289,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.9363472,0,-1.2049998044967651,-0.8299993872642517,-0.717689203636283,0.0,True,0.010600805282592773,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.947426,0,-1.2049998044967651,-0.8299993872642517,-0.7176900069163779,0.0,True,0.011078834533691406,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.958936,0,-1.2049998044967651,-0.8299993872642517,-0.717690631968555,0.0,True,0.011509895324707031,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.9690545,0,-1.2049998044967651,-0.8299993872642517,-0.7176916629543513,0.0,True,0.010118484497070312,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.9800456,0,-1.2049998044967651,-0.8299993872642517,-0.7176923163643494,0.0,True,0.010991096496582031,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
1759683860.9904845,0,-1.2049998044967651,-0.8299993872642517,-0.7176930597342093,0.0,True,0.010438919067382812,-1.2049998044967651,-0.8299993872642517,-0.7177056074142456,0.0,0.0,0.0
