timestamp,vehicle_id,x,y,theta,velocity,gps_available,dt,gps_x,gps_y,gps_theta,gps_velocity,control_steering,control_acceleration
1759839279.1578715,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.01,nan,nan,nan,nan,0.0,0.0
1759839279.1679442,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.010072708129882812,nan,nan,nan,nan,0.0,0.0
1759839279.1790483,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.011104106903076172,nan,nan,nan,nan,0.0,0.0
1759839279.1896808,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.010632514953613281,nan,nan,nan,nan,0.0,0.0
1759839279.1997175,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.010036706924438477,nan,nan,nan,nan,0.0,0.0
1759839279.2105234,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.010805845260620117,nan,nan,nan,nan,0.0,0.0
1759839279.2215858,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.011062383651733398,nan,nan,nan,nan,0.0,0.0
1759839279.2330341,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.011448383331298828,nan,nan,nan,nan,0.0,0.0
1759839279.243381,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.01034688949584961,nan,nan,nan,nan,0.0,0.0
1759839279.253768,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.010386943817138672,nan,nan,nan,nan,0.0,0.0
1759839279.2643173,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.010549306869506836,nan,nan,nan,nan,0.0,0.0
1759839279.2755365,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.011219263076782227,nan,nan,nan,nan,0.0,0.0
1759839279.28699,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.011453390121459961,nan,nan,nan,nan,0.0,0.0
1759839279.2979305,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.0109405517578125,nan,nan,nan,nan,0.0,0.0
1759839279.3094416,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.011511087417602539,nan,nan,nan,nan,0.0,0.0
1759839279.3208964,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.01145482063293457,nan,nan,nan,nan,0.0,0.0
1759839279.3318021,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.010905742645263672,nan,nan,nan,nan,0.0,0.0
1759839279.3420835,0,-1.205,-0.83,-0.7801621756414647,0.0,False,0.01028132438659668,nan,nan,nan,nan,0.0,0.0
1759839279.3536162,0,-1.2049998061259588,-0.8299989195068678,-0.7229957016367123,0.0,True,0.011532783508300781,-1.2049998044967651,-0.8299989104270935,-0.7176990509033203,0.0,0.0,0.0
